start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
99.3925,99.4081,11718.0,17385.0,Echolocation,Nyctalus leisleri,0.459,0.563,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
232.4005,232.4167,11718.0,16467.0,Echolocation,Nyctalus leisleri,0.343,0.531,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
235.3105,235.325,12578.0,16146.0,Echolocation,Nyctalus leisleri,0.475,0.558,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
241.4945,241.5116,11718.0,17865.0,Echolocation,Nyctalus leisleri,0.341,0.515,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
265.6705,265.685,11718.0,16845.0,Echolocation,Nyctalus leisleri,0.417,0.549,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
277.7155,277.7305,11718.0,17117.0,Echolocation,Nyctalus leisleri,0.442,0.544,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
296.8515,296.8676,11718.0,17070.0,Echolocation,Nyctalus leisleri,0.402,0.541,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240320_202000.WAV,recover-20240329,UBNA_011,Foliage
178.7175,178.7323,22890.0,26850.0,Echolocation,Nyctalus leisleri,0.401,0.546,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
181.2095,181.2211,23750.0,30011.0,Echolocation,Nyctalus leisleri,0.23,0.551,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
181.4665,181.4783,22890.0,33357.0,Echolocation,Eptesicus serotinus,0.356,0.68,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
181.7125,181.7221,23750.0,31967.0,Echolocation,Nyctalus leisleri,0.332,0.659,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
181.8625,181.8735,23750.0,32589.0,Echolocation,Nyctalus leisleri,0.327,0.668,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
182.1165,182.1303,22890.0,33263.0,Echolocation,Eptesicus serotinus,0.398,0.668,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
182.2665,182.278,23750.0,34600.0,Echolocation,Eptesicus serotinus,0.45,0.689,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
182.5205,182.5341,23750.0,33061.0,Echolocation,Eptesicus serotinus,0.343,0.676,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
182.7935,182.8059,23750.0,32175.0,Echolocation,Eptesicus serotinus,0.303,0.638,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
182.9365,182.949,23750.0,34965.0,Echolocation,Eptesicus serotinus,0.468,0.692,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
183.1765,183.1884,23750.0,32631.0,Echolocation,Eptesicus serotinus,0.328,0.648,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
183.3165,183.3283,23750.0,33547.0,Echolocation,Eptesicus serotinus,0.376,0.682,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
183.5665,183.5799,23750.0,32358.0,Echolocation,Eptesicus serotinus,0.322,0.606,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
183.7125,183.7254,23750.0,33480.0,Echolocation,Eptesicus serotinus,0.331,0.692,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
183.9575,183.9715,22890.0,33862.0,Echolocation,Eptesicus serotinus,0.314,0.696,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
184.0985,184.1104,23750.0,34945.0,Echolocation,Eptesicus serotinus,0.365,0.724,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
184.3485,184.3617,22890.0,32650.0,Echolocation,Eptesicus serotinus,0.379,0.677,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
184.6035,184.6171,22890.0,33024.0,Echolocation,Eptesicus serotinus,0.338,0.721,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
184.7535,184.765,23750.0,32071.0,Echolocation,Nyctalus noctula,0.258,0.676,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
184.9105,184.9233,23750.0,31951.0,Echolocation,Eptesicus serotinus,0.283,0.674,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
185.0495,185.0602,23750.0,32696.0,Echolocation,Eptesicus serotinus,0.322,0.67,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
185.2025,185.2158,22890.0,32624.0,Echolocation,Nyctalus noctula,0.315,0.662,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
185.4735,185.4932,22890.0,33394.0,Echolocation,Eptesicus serotinus,0.293,0.6,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
185.6405,185.655,23750.0,37284.0,Echolocation,Eptesicus serotinus,0.341,0.683,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
185.7925,185.8132,22890.0,35959.0,Echolocation,Nyctalus noctula,0.304,0.622,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
185.8875,185.8996,24609.0,35090.0,Echolocation,Eptesicus serotinus,0.404,0.643,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.0435,186.0575,23750.0,36991.0,Echolocation,Eptesicus serotinus,0.252,0.642,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.19650000000001,186.2117,23750.0,40878.0,Echolocation,Nyctalus noctula,0.34,0.678,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.3605,186.375,24609.0,37110.0,Echolocation,Nyctalus leisleri,0.261,0.658,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.4975,186.5093,25468.0,43383.0,Echolocation,Eptesicus serotinus,0.247,0.666,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.6475,186.6646,23750.0,34582.0,Echolocation,Eptesicus serotinus,0.255,0.567,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.7285,186.7364,28906.0,37842.0,Echolocation,Eptesicus serotinus,0.271,0.557,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
186.8585,186.8727,24609.0,40094.0,Echolocation,Eptesicus serotinus,0.275,0.662,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.0035,187.018,24609.0,41407.0,Echolocation,Nyctalus noctula,0.279,0.682,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.1555,187.1693,24609.0,43083.0,Echolocation,Nyctalus leisleri,0.27,0.684,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.2905,187.3056,23750.0,38847.0,Echolocation,Nyctalus noctula,0.385,0.681,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.4255,187.44,23750.0,41050.0,Echolocation,Nyctalus noctula,0.285,0.647,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.5645,187.5764,25468.0,40017.0,Echolocation,Eptesicus serotinus,0.235,0.64,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.80349999999999,187.816,23750.0,42807.0,Echolocation,Nyctalus noctula,0.346,0.712,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
187.9575,187.9687,24609.0,37950.0,Echolocation,Nyctalus leisleri,0.433,0.714,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.1015,188.1148,24609.0,32772.0,Echolocation,Eptesicus serotinus,0.329,0.633,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.2045,188.214,24609.0,44272.0,Echolocation,Eptesicus serotinus,0.368,0.759,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.3435,188.3512,27187.0,36352.0,Echolocation,Eptesicus serotinus,0.396,0.579,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.4745,188.4827,25468.0,40400.0,Echolocation,Eptesicus serotinus,0.462,0.714,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.5145,188.5264,23750.0,33772.0,Echolocation,Eptesicus serotinus,0.401,0.646,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.6175,188.6277,25468.0,39607.0,Echolocation,Eptesicus serotinus,0.538,0.61,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.6565,188.6669,26328.0,35341.0,Echolocation,Eptesicus serotinus,0.295,0.646,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
188.7665,188.7767,24609.0,35272.0,Echolocation,Eptesicus serotinus,0.298,0.654,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.0455,189.0552,26328.0,34179.0,Echolocation,Nyctalus leisleri,0.325,0.61,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.0645,189.0737,23750.0,41308.0,Echolocation,Eptesicus serotinus,0.389,0.746,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.1615,189.1717,24609.0,44945.0,Echolocation,Eptesicus serotinus,0.511,0.751,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.4505,189.4618,23750.0,34124.0,Echolocation,Eptesicus serotinus,0.27,0.615,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.4695,189.4815,25468.0,33788.0,Echolocation,Eptesicus serotinus,0.304,0.533,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.6165,189.6278,25468.0,36242.0,Echolocation,Eptesicus serotinus,0.447,0.681,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
189.8805,189.89339999999999,23750.0,34030.0,Echolocation,Eptesicus serotinus,0.456,0.666,-1,/mnt/ubna_data_03/recover-20240329/UBNA_011/20240321_025000.WAV,recover-20240329,UBNA_011,Foliage
