KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,53760.0,6.98798541146786,4.3505,4.3604,53828.0,57135.0,Echolocation,Pipistrellus pygmaeus,0.321,0.34,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
HF,53760.0,12.264946941156483,23.4265,23.4339,53828.0,57759.0,Echolocation,Pipistrellus pygmaeus,0.281,0.302,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
HF,48960.0,-7.392119191898958,85.4865,85.4926,46093.0,51639.0,Echolocation,Pipistrellus pipistrellus,0.303,0.319,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
HF,48960.0,-0.7815428971555674,105.02250000000001,105.033,47812.0,50900.0,Echolocation,Pipistrellus pipistrellus,0.29,0.366,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
LF,22080.0,-15.16310085970595,129.2415,129.2516,22031.0,27414.0,Echolocation,Nyctalus leisleri,0.248,0.315,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
HF,47040.0,3.7376540510770226,182.6485,182.654,45234.0,55107.0,Echolocation,Pipistrellus pipistrellus,0.289,0.308,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
LF,23040.0,-1.0068946029490826,242.9535,242.9593,22890.0,43016.0,Echolocation,Myotis nattereri,0.22,0.308,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
LF,28800.0,13.112926281357389,272.6165,272.621,24609.0,52084.0,Echolocation,Myotis daubentonii,0.163,0.337,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
HF,48000.0,-4.432365638557631,280.3575,280.3639,46953.0,55988.0,Echolocation,Pipistrellus pipistrellus,0.314,0.328,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
HF,47040.0,-11.551493801931212,293.5855,293.5914,46093.0,52582.0,Echolocation,Pipistrellus pipistrellus,0.293,0.305,-1,192000.0,/mnt/ubna_data_06/recover-20250606/UBNA_033/20250530_221000.WAV,recover-20250606,UBNA_033,Telephone Field
