start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
3.7375,3.7536,22890.0,26722.0,Nyctalus leisleri,0.475,0.526,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_204000.WAV,recover-20240711,UBNA_009,Foliage
4.2025,4.2169,22890.0,27521.0,Nyctalus leisleri,0.393,0.507,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_204000.WAV,recover-20240711,UBNA_009,Foliage
43.0045,43.0351,16015.0,18282.0,Nyctalus noctula,0.48,0.546,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_204000.WAV,recover-20240711,UBNA_009,Foliage
58.6135,58.6288,22890.0,27454.0,Nyctalus leisleri,0.478,0.56,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_204000.WAV,recover-20240711,UBNA_009,Foliage
75.0035,75.0145,47812.0,52251.0,Pipistrellus pipistrellus,0.41,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_204000.WAV,recover-20240711,UBNA_009,Foliage
75.00450000000001,75.0343,16015.0,21352.0,Nyctalus noctula,0.484,0.518,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_204000.WAV,recover-20240711,UBNA_009,Foliage
51.9655,51.9688,16875.0,70946.0,Myotis nattereri,0.501,0.521,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_205000.WAV,recover-20240711,UBNA_009,Foliage
56.9695,56.9734,16875.0,71605.0,Myotis nattereri,0.597,0.632,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_205000.WAV,recover-20240711,UBNA_009,Foliage
58.838499999999996,58.841499999999996,16015.0,70398.0,Myotis nattereri,0.477,0.508,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_205000.WAV,recover-20240711,UBNA_009,Foliage
63.1915,63.1947,16015.0,72361.0,Myotis nattereri,0.498,0.522,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_205000.WAV,recover-20240711,UBNA_009,Foliage
270.6905,270.6948,18593.0,63638.0,Myotis nattereri,0.49,0.514,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_210000.WAV,recover-20240711,UBNA_009,Foliage
276.7805,276.7879,48671.0,53146.0,Pipistrellus pipistrellus,0.498,0.559,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_210000.WAV,recover-20240711,UBNA_009,Foliage
275.7155,275.7258,47812.0,52046.0,Pipistrellus pipistrellus,0.474,0.504,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240702_215000.WAV,recover-20240711,UBNA_009,Foliage
11.3905,11.406,22890.0,26247.0,Nyctalus leisleri,0.518,0.579,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_031000.WAV,recover-20240711,UBNA_009,Foliage
219.80349999999999,219.8113,38359.0,47208.0,Pipistrellus nathusii,0.482,0.588,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
219.9045,219.9125,38359.0,47475.0,Pipistrellus nathusii,0.414,0.568,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
220.0015,220.0086,38359.0,48158.0,Pipistrellus nathusii,0.293,0.524,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
220.0995,220.1064,39218.0,47849.0,Pipistrellus nathusii,0.426,0.528,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
220.2865,220.2936,38359.0,48047.0,Pipistrellus nathusii,0.355,0.519,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
220.3825,220.3905,38359.0,46262.0,Pipistrellus nathusii,0.43,0.565,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
297.4915,297.4993,40937.0,53582.0,Pipistrellus nathusii,0.451,0.543,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
297.6845,297.6909,40078.0,55059.0,Pipistrellus nathusii,0.444,0.568,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
297.7865,297.793,39218.0,48238.0,Pipistrellus nathusii,0.378,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
297.8925,297.8998,40078.0,59517.0,Pipistrellus nathusii,0.48,0.561,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
298.1135,298.1209,40078.0,59432.0,Pipistrellus nathusii,0.48,0.584,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
298.3285,298.3346,40078.0,58716.0,Pipistrellus nathusii,0.437,0.564,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
298.5245,298.5305,40937.0,56002.0,Pipistrellus nathusii,0.375,0.565,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
298.9085,298.9142,42656.0,55777.0,Pipistrellus nathusii,0.275,0.502,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
299.0045,299.0114,41796.0,47699.0,Pipistrellus nathusii,0.476,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
299.4915,299.4967,41796.0,53735.0,Pipistrellus nathusii,0.379,0.536,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_050000.WAV,recover-20240711,UBNA_009,Foliage
114.8025,114.8109,38359.0,45793.0,Pipistrellus nathusii,0.43,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
114.97749999999999,114.9861,39218.0,48177.0,Pipistrellus nathusii,0.595,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
115.0765,115.0857,39218.0,46467.0,Pipistrellus nathusii,0.53,0.606,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
115.1695,115.1779,40078.0,49341.0,Pipistrellus nathusii,0.617,0.668,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
115.4285,115.43639999999999,40078.0,48736.0,Pipistrellus nathusii,0.536,0.584,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
115.6125,115.6204,40937.0,48012.0,Pipistrellus nathusii,0.478,0.512,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
115.6975,115.7047,40937.0,50025.0,Pipistrellus nathusii,0.572,0.617,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
115.8765,115.884,40937.0,51750.0,Pipistrellus nathusii,0.563,0.642,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
116.0665,116.0732,40937.0,48779.0,Pipistrellus nathusii,0.435,0.534,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_051000.WAV,recover-20240711,UBNA_009,Foliage
225.3195,225.3334,25468.0,28745.0,Nyctalus leisleri,0.429,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
225.6745,225.6884,25468.0,30117.0,Nyctalus leisleri,0.343,0.517,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
226.02949999999998,226.0447,25468.0,28290.0,Nyctalus leisleri,0.547,0.637,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
226.3955,226.4144,24609.0,28662.0,Nyctalus leisleri,0.418,0.543,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
226.6465,226.6608,25468.0,29502.0,Nyctalus leisleri,0.404,0.643,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
227.0225,227.0368,24609.0,29517.0,Nyctalus leisleri,0.546,0.686,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
227.3795,227.394,24609.0,29703.0,Nyctalus leisleri,0.414,0.628,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
227.5185,227.5316,25468.0,32785.0,Eptesicus serotinus,0.312,0.626,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
227.7625,227.777,24609.0,32447.0,Nyctalus leisleri,0.288,0.654,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
228.0065,228.0212,23750.0,31064.0,Nyctalus leisleri,0.286,0.609,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
228.3915,228.4071,24609.0,30817.0,Nyctalus leisleri,0.357,0.677,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
228.7555,228.7688,24609.0,31386.0,Nyctalus leisleri,0.433,0.683,-1,Echolocation,/mnt/ubna_data_04/recover-20240711/UBNA_009/20240703_053000.WAV,recover-20240711,UBNA_009,Foliage
