,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
0,442.5385,442.5444,46093,54161,Pipistrellus pipistrellus,0.512,0.54,-1,Echolocation
1,442.6655,442.671,46093,58001,Pipistrellus pipistrellus,0.423,0.531,-1,Echolocation
2,442.7455,442.7512,45234,55682,Pipistrellus pipistrellus,0.446,0.514,-1,Echolocation
3,490.3125,490.3199,40078,46667,Pipistrellus nathusii,0.497,0.552,-1,Echolocation
4,490.4185,490.4265,40078,46798,Pipistrellus nathusii,0.553,0.589,-1,Echolocation
5,490.5285,490.5372,40078,46392,Pipistrellus nathusii,0.421,0.497,-1,Echolocation
6,490.6455,490.6537,40078,45743,Pipistrellus nathusii,0.48,0.537,-1,Echolocation
7,490.7575,490.765,40078,47743,Pipistrellus nathusii,0.581,0.61,-1,Echolocation
8,490.8665,490.8746,40078,47151,Pipistrellus nathusii,0.571,0.61,-1,Echolocation
9,490.9765,490.9846,40078,47497,Pipistrellus nathusii,0.486,0.557,-1,Echolocation
10,491.0865,491.0948,40078,46759,Pipistrellus nathusii,0.424,0.545,-1,Echolocation
11,491.2045,491.2112,39218,45589,Pipistrellus nathusii,0.337,0.469,-1,Echolocation
12,607.2465,607.2522,41796,53834,Pipistrellus nathusii,0.239,0.436,-1,Echolocation
13,607.7915,607.7971,40937,57888,Myotis daubentonii,0.174,0.432,-1,Echolocation
14,607.9785,607.9841,41796,57264,Pipistrellus nathusii,0.257,0.466,-1,Echolocation
15,608.0745,608.0801,40937,57093,Pipistrellus nathusii,0.208,0.449,-1,Echolocation
16,608.1715,608.1779,40937,52109,Pipistrellus nathusii,0.313,0.47,-1,Echolocation
17,609.1105,609.1155,39218,77360,Myotis brandtii,0.341,0.429,-1,Echolocation
18,609.6855,609.6901,42656,80090,Myotis brandtii,0.285,0.422,-1,Echolocation
19,609.7945,609.7971,53828,67382,Myotis alcathoe,0.259,0.48,-1,Echolocation
20,610.2935,610.2979,41796,76333,Myotis brandtii,0.324,0.455,-1,Echolocation
21,610.3315,610.3356,41796,73657,Myotis brandtii,0.402,0.524,-1,Echolocation
22,610.4505,610.455,41796,81413,Myotis brandtii,0.329,0.444,-1,Echolocation
23,610.5025,610.507,40078,80116,Myotis brandtii,0.345,0.525,-1,Echolocation
24,610.6025,610.6066,43515,77744,Myotis brandtii,0.33,0.46,-1,Echolocation
25,610.6585,610.663,40078,79715,Myotis brandtii,0.357,0.503,-1,Echolocation
26,610.7125,610.7174,41796,80911,Myotis brandtii,0.366,0.464,-1,Echolocation
27,610.7725,610.777,39218,82956,Myotis brandtii,0.304,0.455,-1,Echolocation
28,610.8695,610.8733,43515,80655,Myotis brandtii,0.408,0.54,-1,Echolocation
