KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,7.153479624560162,168.0285,168.0391,64140.0,69168.0,Echolocation,Pipistrellus pygmaeus,0.503,0.511,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240608_021000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,25920.0,7.813221723807878,208.3165,208.3316,25468.0,29159.0,Echolocation,Nyctalus leisleri,0.404,0.519,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_050000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,24000.0,10.88007761392145,144.6555,144.6711,22890.0,25698.0,Echolocation,Nyctalus leisleri,0.644,0.658,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240613_120000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,26880.0,16.50974348659046,210.4695,210.4808,27187.0,34839.0,Echolocation,Nyctalus leisleri,0.338,0.557,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_050000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,25920.0,7.226309463801587,7.8085,7.8223,25468.0,30508.0,Echolocation,Nyctalus leisleri,0.36,0.6,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_051000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,28800.0,20.330450786404576,112.7085,112.7207,28046.0,35680.0,Echolocation,Eptesicus serotinus,0.288,0.613,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_051000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,28800.0,11.48459240306066,291.7595,291.7758,28046.0,32436.0,Echolocation,Nyctalus leisleri,0.331,0.557,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_051000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,24000.0,4.221083385338268,0.0525,0.0691,22890.0,26947.0,Echolocation,Nyctalus leisleri,0.563,0.635,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_052000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,27840.0,28.610086602215276,30.2755,30.2916,26328.0,34456.0,Echolocation,Nyctalus leisleri,0.269,0.527,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_052000.WAV,recover-20240613,UBNA_001,E18 Bridge
LF,25920.0,1.4953675099576929,117.6875,117.7036,23750.0,30236.0,Echolocation,Nyctalus leisleri,0.292,0.565,-1,192000.0,/mnt/ubna_data_04/recover-20240613/UBNA_001/20240609_052000.WAV,recover-20240613,UBNA_001,E18 Bridge
