KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,60480.0,6.719441698828855,22.9515,22.9622,55546.0,59307.0,Pipistrellus pygmaeus,0.32,0.34,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,4.050936698095209,25.6525,25.6674,22890.0,26707.0,Nyctalus leisleri,0.183,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
HF,45120.0,6.284174407639763,32.3185,32.3383,43515.0,48026.0,Pipistrellus pipistrellus,0.284,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,3.8357463136638854,38.4855,38.505,22031.0,26227.0,Nyctalus leisleri,0.238,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,1.8417882115777673,46.3155,46.3367,22031.0,25613.0,Nyctalus leisleri,0.277,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,1.45355476762535,60.1835,60.1984,22890.0,27598.0,Nyctalus leisleri,0.337,0.515,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
HF,65280.0,10.756061572659057,60.1855,60.1966,59843.0,66503.0,Pipistrellus pipistrellus,0.283,0.424,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,3.5177012203437084,60.3655,60.3789,22890.0,27190.0,Nyctalus leisleri,0.412,0.53,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,9.09530925669214,69.6675,69.6872,22890.0,26198.0,Nyctalus leisleri,0.274,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
LF,23040.0,0.7741543551601603,70.3995,70.4159,22890.0,26297.0,Nyctalus leisleri,0.487,0.551,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_031/20250710_190000.WAV,recover-20250721,UBNA_031,Telephone Field
