start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
20.8115,20.83,22031.0,27212.0,Echolocation,0.536,20220928_030000.WAV
21.0545,21.0733,22031.0,27883.0,Echolocation,0.514,20220928_030000.WAV
21.2055,21.2223,22890.0,27678.0,Echolocation,0.593,20220928_030000.WAV
21.2475,21.2648,26328.0,29107.0,Echolocation,0.527,20220928_030000.WAV
21.4695,21.4862,22031.0,26447.0,Echolocation,0.559,20220928_030000.WAV
21.6105,21.6261,22890.0,26972.0,Echolocation,0.56,20220928_030000.WAV
22.6935,22.7083,23750.0,29431.0,Echolocation,0.537,20220928_030000.WAV
22.7485,22.7607,27187.0,31003.0,Echolocation,0.542,20220928_030000.WAV
22.8585,22.8746,22890.0,27213.0,Echolocation,0.571,20220928_030000.WAV
23.1285,23.1453,22890.0,27895.0,Echolocation,0.533,20220928_030000.WAV
23.4055,23.4223,22890.0,27341.0,Echolocation,0.531,20220928_030000.WAV
26.1385,26.1522,23750.0,30106.0,Echolocation,0.588,20220928_030000.WAV
26.8405,26.858,27187.0,30946.0,Echolocation,0.51,20220928_030000.WAV
27.0155,27.0315,22890.0,28113.0,Echolocation,0.526,20220928_030000.WAV
27.2635,27.2805,22890.0,26974.0,Echolocation,0.574,20220928_030000.WAV
27.7065,27.7222,22890.0,28548.0,Echolocation,0.579,20220928_030000.WAV
28.7115,28.7266,22890.0,28197.0,Echolocation,0.555,20220928_030000.WAV
28.7435,28.7598,22890.0,27115.0,Echolocation,0.566,20220928_030000.WAV
28.8625,28.8804,22031.0,27639.0,Echolocation,0.555,20220928_030000.WAV
29.0485,29.0637,23750.0,26967.0,Echolocation,0.614,20220928_030000.WAV
29.3445,29.3618,22890.0,25887.0,Echolocation,0.702,20220928_030000.WAV
29.7945,29.8108,22890.0,25929.0,Echolocation,0.626,20220928_030000.WAV
30.1035,30.1267,22031.0,25820.0,Echolocation,0.517,20220928_030000.WAV
30.1865,30.2035,26328.0,29034.0,Echolocation,0.536,20220928_030000.WAV
30.8465,30.8614,27187.0,31349.0,Echolocation,0.51,20220928_030000.WAV
31.5165,31.5339,23750.0,27443.0,Echolocation,0.527,20220928_030000.WAV
32.2275,32.2471,22890.0,26541.0,Echolocation,0.592,20220928_030000.WAV
32.3325,32.3493,27187.0,29724.0,Echolocation,0.59,20220928_030000.WAV
32.4395,32.4534,22890.0,27728.0,Echolocation,0.618,20220928_030000.WAV
32.7755,32.7919,27187.0,29385.0,Echolocation,0.653,20220928_030000.WAV
32.8305,32.8492,22890.0,25490.0,Echolocation,0.602,20220928_030000.WAV
33.3825,33.402,26328.0,29054.0,Echolocation,0.612,20220928_030000.WAV
33.7395,33.7562,23750.0,26868.0,Echolocation,0.55,20220928_030000.WAV
34.0195,34.0394,26328.0,28720.0,Echolocation,0.528,20220928_030000.WAV
34.1795,34.1945,23750.0,28880.0,Echolocation,0.603,20220928_030000.WAV
34.6465,34.667500000000004,26328.0,28851.0,Echolocation,0.536,20220928_030000.WAV
34.7445,34.7612,23750.0,27902.0,Echolocation,0.605,20220928_030000.WAV
34.917500000000004,34.9377,26328.0,28637.0,Echolocation,0.616,20220928_030000.WAV
35.0445,35.0599,24609.0,30378.0,Echolocation,0.548,20220928_030000.WAV
35.2275,35.2462,27187.0,30082.0,Echolocation,0.529,20220928_030000.WAV
35.3175,35.3351,22890.0,26287.0,Echolocation,0.616,20220928_030000.WAV
35.5315,35.5471,23750.0,27990.0,Echolocation,0.575,20220928_030000.WAV
35.6085,35.6232,24609.0,32383.0,Echolocation,0.576,20220928_030000.WAV
35.9035,35.9185,24609.0,28923.0,Echolocation,0.662,20220928_030000.WAV
35.9905,36.0065,26328.0,28977.0,Echolocation,0.614,20220928_030000.WAV
36.0795,36.0971,22890.0,27243.0,Echolocation,0.564,20220928_030000.WAV
36.2205,36.2353,23750.0,32604.0,Echolocation,0.662,20220928_030000.WAV
36.5115,36.5283,23750.0,28867.0,Echolocation,0.522,20220928_030000.WAV
36.5605,36.5722,27187.0,31473.0,Echolocation,0.526,20220928_030000.WAV
36.6575,36.6688,27187.0,33086.0,Echolocation,0.715,20220928_030000.WAV
36.7565,36.7667,27187.0,33918.0,Echolocation,0.635,20220928_030000.WAV
36.8015,36.8167,23750.0,27954.0,Echolocation,0.68,20220928_030000.WAV
37.0115,37.0264,23750.0,28365.0,Echolocation,0.621,20220928_030000.WAV
37.0455,37.0595,26328.0,30001.0,Echolocation,0.641,20220928_030000.WAV
37.1305,37.1441,23750.0,28853.0,Echolocation,0.601,20220928_030000.WAV
37.3235,37.3333,25468.0,31805.0,Echolocation,0.608,20220928_030000.WAV
38.1665,38.1834,26328.0,28801.0,Echolocation,0.618,20220928_030000.WAV
38.2285,38.2415,22890.0,27443.0,Echolocation,0.646,20220928_030000.WAV
38.2775,38.295500000000004,23750.0,27009.0,Echolocation,0.615,20220928_030000.WAV
38.4355,38.454,22890.0,27598.0,Echolocation,0.52,20220928_030000.WAV
38.5645,38.5817,23750.0,27993.0,Echolocation,0.583,20220928_030000.WAV
38.8155,38.8311,23750.0,27239.0,Echolocation,0.573,20220928_030000.WAV
38.9795,38.997299999999996,22890.0,25605.0,Echolocation,0.686,20220928_030000.WAV
39.2495,39.271,22031.0,25923.0,Echolocation,0.571,20220928_030000.WAV
39.5975,39.6137,22890.0,27649.0,Echolocation,0.562,20220928_030000.WAV
39.6655,39.6785,25468.0,31757.0,Echolocation,0.607,20220928_030000.WAV
40.1275,40.143299999999996,22890.0,29020.0,Echolocation,0.529,20220928_030000.WAV
40.2795,40.2966,22890.0,27647.0,Echolocation,0.555,20220928_030000.WAV
40.5355,40.5518,22890.0,27356.0,Echolocation,0.528,20220928_030000.WAV
40.6785,40.6948,22890.0,29781.0,Echolocation,0.518,20220928_030000.WAV
40.820499999999996,40.8347,22890.0,29378.0,Echolocation,0.632,20220928_030000.WAV
41.036500000000004,41.0528,22890.0,30106.0,Echolocation,0.6,20220928_030000.WAV
41.167500000000004,41.1805,23750.0,30236.0,Echolocation,0.628,20220928_030000.WAV
41.2965,41.3121,22890.0,28411.0,Echolocation,0.544,20220928_030000.WAV
41.445499999999996,41.4584,23750.0,31300.0,Echolocation,0.618,20220928_030000.WAV
41.701499999999996,41.7257,25468.0,28945.0,Echolocation,0.509,20220928_030000.WAV
41.8705,41.8855,27187.0,30413.0,Echolocation,0.62,20220928_030000.WAV
41.966499999999996,41.9803,24609.0,30777.0,Echolocation,0.608,20220928_030000.WAV
41.9905,42.0025,23750.0,29309.0,Echolocation,0.561,20220928_030000.WAV
42.1085,42.1188,24609.0,30626.0,Echolocation,0.641,20220928_030000.WAV
42.2715,42.286500000000004,22890.0,26724.0,Echolocation,0.671,20220928_030000.WAV
42.4045,42.4212,23750.0,29330.0,Echolocation,0.504,20220928_030000.WAV
42.445499999999996,42.4631,26328.0,29374.0,Echolocation,0.593,20220928_030000.WAV
42.548500000000004,42.568,22890.0,26970.0,Echolocation,0.517,20220928_030000.WAV
43.6945,43.710499999999996,22890.0,28736.0,Echolocation,0.579,20220928_030000.WAV
43.957499999999996,43.9758,26328.0,28561.0,Echolocation,0.651,20220928_030000.WAV
44.6965,44.715,22890.0,27372.0,Echolocation,0.511,20220928_030000.WAV
44.832499999999996,44.8481,22890.0,27946.0,Echolocation,0.564,20220928_030000.WAV
44.8535,44.8662,24609.0,29056.0,Echolocation,0.574,20220928_030000.WAV
44.9675,44.987899999999996,26328.0,29350.0,Echolocation,0.543,20220928_030000.WAV
45.4325,45.445499999999996,23750.0,27091.0,Echolocation,0.563,20220928_030000.WAV
45.457499999999996,45.4732,22890.0,27129.0,Echolocation,0.521,20220928_030000.WAV
45.7675,45.7875,26328.0,29505.0,Echolocation,0.57,20220928_030000.WAV
45.8535,45.8692,22890.0,27712.0,Echolocation,0.615,20220928_030000.WAV
46.1395,46.1541,22890.0,28291.0,Echolocation,0.592,20220928_030000.WAV
46.2465,46.257400000000004,23750.0,30298.0,Echolocation,0.572,20220928_030000.WAV
46.3445,46.355000000000004,23750.0,30353.0,Echolocation,0.509,20220928_030000.WAV
46.673500000000004,46.693200000000004,26328.0,28659.0,Echolocation,0.63,20220928_030000.WAV
47.2405,47.2543,22890.0,28100.0,Echolocation,0.564,20220928_030000.WAV
47.6075,47.6237,26328.0,28782.0,Echolocation,0.708,20220928_030000.WAV
47.7355,47.7509,27187.0,33836.0,Echolocation,0.662,20220928_030000.WAV
47.8405,47.8579,22890.0,27007.0,Echolocation,0.59,20220928_030000.WAV
48.170500000000004,48.183800000000005,27187.0,32642.0,Echolocation,0.615,20220928_030000.WAV
48.701499999999996,48.714,26328.0,32330.0,Echolocation,0.534,20220928_030000.WAV
49.1375,49.1526,22890.0,27479.0,Echolocation,0.538,20220928_030000.WAV
49.2975,49.313500000000005,22890.0,28952.0,Echolocation,0.532,20220928_030000.WAV
49.3465,49.362899999999996,26328.0,29860.0,Echolocation,0.621,20220928_030000.WAV
49.557500000000005,49.576499999999996,22031.0,26498.0,Echolocation,0.55,20220928_030000.WAV
49.688500000000005,49.7094,25468.0,28398.0,Echolocation,0.504,20220928_030000.WAV
49.838499999999996,49.8554,22890.0,27593.0,Echolocation,0.621,20220928_030000.WAV
49.9765,49.9872,24609.0,32169.0,Echolocation,0.627,20220928_030000.WAV
50.1285,50.1446,23750.0,27684.0,Echolocation,0.646,20220928_030000.WAV
50.6625,50.6791,27187.0,29697.0,Echolocation,0.543,20220928_030000.WAV
50.825500000000005,50.8418,22890.0,27088.0,Echolocation,0.568,20220928_030000.WAV
50.9035,50.919200000000004,26328.0,29034.0,Echolocation,0.672,20220928_030000.WAV
51.2525,51.268100000000004,22890.0,27751.0,Echolocation,0.659,20220928_030000.WAV
51.5405,51.5564,22031.0,27229.0,Echolocation,0.564,20220928_030000.WAV
52.1045,52.1239,22031.0,27460.0,Echolocation,0.502,20220928_030000.WAV
52.661500000000004,52.680099999999996,22031.0,26953.0,Echolocation,0.56,20220928_030000.WAV
53.2145,53.2316,22890.0,26740.0,Echolocation,0.511,20220928_030000.WAV
53.686499999999995,53.7051,26328.0,28736.0,Echolocation,0.514,20220928_030000.WAV
54.058499999999995,54.0762,26328.0,28806.0,Echolocation,0.525,20220928_030000.WAV
54.195499999999996,54.2144,22031.0,26073.0,Echolocation,0.541,20220928_030000.WAV
54.3465,54.3614,22890.0,26357.0,Echolocation,0.516,20220928_030000.WAV
54.5305,54.5519,26328.0,28785.0,Echolocation,0.523,20220928_030000.WAV
55.6565,55.6736,26328.0,29700.0,Echolocation,0.603,20220928_030000.WAV
56.289500000000004,56.3033,26328.0,30804.0,Echolocation,0.653,20220928_030000.WAV
56.5445,56.561099999999996,26328.0,28288.0,Echolocation,0.694,20220928_030000.WAV
57.1725,57.186800000000005,26328.0,29219.0,Echolocation,0.761,20220928_030000.WAV
57.911500000000004,57.9289,26328.0,28888.0,Echolocation,0.704,20220928_030000.WAV
59.585499999999996,59.6027,26328.0,28963.0,Echolocation,0.552,20220928_030000.WAV
360.7905,360.8087,22031.0,26342.0,Echolocation,0.619,20220928_030000.WAV
361.0805,361.098,22890.0,26046.0,Echolocation,0.614,20220928_030000.WAV
361.3675,361.3865,22031.0,27318.0,Echolocation,0.557,20220928_030000.WAV
361.6415,361.6597,22031.0,26530.0,Echolocation,0.575,20220928_030000.WAV
361.7915,361.8046,23750.0,30243.0,Echolocation,0.689,20220928_030000.WAV
362.3675,362.3845,22890.0,28292.0,Echolocation,0.526,20220928_030000.WAV
362.6515,362.6676,22890.0,26905.0,Echolocation,0.545,20220928_030000.WAV
363.0505,363.0631,24609.0,32126.0,Echolocation,0.522,20220928_030000.WAV
363.1065,363.1143,24609.0,33242.0,Echolocation,0.516,20220928_030000.WAV
364.1195,364.1365,22031.0,27408.0,Echolocation,0.515,20220928_030000.WAV
364.6655,364.6822,22890.0,27010.0,Echolocation,0.55,20220928_030000.WAV
364.9445,364.961,22890.0,26961.0,Echolocation,0.57,20220928_030000.WAV
365.2345,365.2531,22890.0,27135.0,Echolocation,0.516,20220928_030000.WAV
365.5125,365.5296,22890.0,27293.0,Echolocation,0.586,20220928_030000.WAV
365.7805,365.7962,22890.0,26931.0,Echolocation,0.622,20220928_030000.WAV
365.9285,365.9403,23750.0,29374.0,Echolocation,0.658,20220928_030000.WAV
366.0745,366.0874,23750.0,29278.0,Echolocation,0.667,20220928_030000.WAV
366.3525,366.3697,22890.0,27963.0,Echolocation,0.508,20220928_030000.WAV
366.9385,366.9563,22031.0,26962.0,Echolocation,0.524,20220928_030000.WAV
367.2285,367.2455,22890.0,26744.0,Echolocation,0.552,20220928_030000.WAV
367.3265,367.3359,24609.0,31537.0,Echolocation,0.651,20220928_030000.WAV
368.0695,368.0814,23750.0,30021.0,Echolocation,0.597,20220928_030000.WAV
369.2015,369.2182,22031.0,27233.0,Echolocation,0.566,20220928_030000.WAV
369.3575,369.3731,22890.0,29131.0,Echolocation,0.58,20220928_030000.WAV
369.6305,369.6465,22890.0,28319.0,Echolocation,0.563,20220928_030000.WAV
369.8845,369.8994,22890.0,27740.0,Echolocation,0.596,20220928_030000.WAV
370.7225,370.738,22890.0,27015.0,Echolocation,0.631,20220928_030000.WAV
370.8515,370.8682,22890.0,27299.0,Echolocation,0.55,20220928_030000.WAV
371.8175,371.8357,22890.0,26534.0,Echolocation,0.542,20220928_030000.WAV
372.0865,372.1078,22890.0,25908.0,Echolocation,0.535,20220928_030000.WAV
372.3475,372.3655,22890.0,26369.0,Echolocation,0.54,20220928_030000.WAV
372.6125,372.6304,22890.0,26088.0,Echolocation,0.582,20220928_030000.WAV
373.1535,373.1739,22890.0,26614.0,Echolocation,0.507,20220928_030000.WAV
373.4375,373.456,22031.0,26401.0,Echolocation,0.508,20220928_030000.WAV
373.7235,373.7405,22890.0,25977.0,Echolocation,0.585,20220928_030000.WAV
374.29449999999997,374.3135,22031.0,25808.0,Echolocation,0.582,20220928_030000.WAV
374.5705,374.5884,22031.0,25905.0,Echolocation,0.6,20220928_030000.WAV
374.8445,374.8641,22031.0,26129.0,Echolocation,0.551,20220928_030000.WAV
375.4095,375.4279,22031.0,26423.0,Echolocation,0.546,20220928_030000.WAV
375.6865,375.704,22031.0,26358.0,Echolocation,0.625,20220928_030000.WAV
376.2565,376.2745,22890.0,26240.0,Echolocation,0.518,20220928_030000.WAV
376.8495,376.8692,21171.0,26162.0,Echolocation,0.508,20220928_030000.WAV
377.5535,377.5715,22031.0,26907.0,Echolocation,0.549,20220928_030000.WAV
377.9865,377.9997,22031.0,26977.0,Echolocation,0.636,20220928_030000.WAV
378.8715,378.8901,22031.0,25640.0,Echolocation,0.607,20220928_030000.WAV
379.9285,379.945,22890.0,27991.0,Echolocation,0.549,20220928_030000.WAV
380.2185,380.2362,22031.0,27803.0,Echolocation,0.545,20220928_030000.WAV
381.0775,381.0974,22031.0,26537.0,Echolocation,0.506,20220928_030000.WAV
381.9835,382.0007,22890.0,26944.0,Echolocation,0.584,20220928_030000.WAV
382.1025,382.11469999999997,22890.0,28334.0,Echolocation,0.56,20220928_030000.WAV
382.1705,382.1829,24609.0,30291.0,Echolocation,0.505,20220928_030000.WAV
382.7215,382.7332,25468.0,32979.0,Echolocation,0.61,20220928_030000.WAV
383.7105,383.726,23750.0,29346.0,Echolocation,0.647,20220928_030000.WAV
384.2365,384.254,22890.0,27249.0,Echolocation,0.538,20220928_030000.WAV
384.8345,384.8513,22031.0,26447.0,Echolocation,0.569,20220928_030000.WAV
385.7075,385.726,22031.0,26329.0,Echolocation,0.521,20220928_030000.WAV
386.1355,386.1552,22031.0,25481.0,Echolocation,0.634,20220928_030000.WAV
386.7235,386.7422,22031.0,25657.0,Echolocation,0.595,20220928_030000.WAV
387.3045,387.3239,22031.0,25773.0,Echolocation,0.538,20220928_030000.WAV
387.60450000000003,387.6227,22031.0,25761.0,Echolocation,0.52,20220928_030000.WAV
387.9085,387.9277,22031.0,26069.0,Echolocation,0.542,20220928_030000.WAV
388.0475,388.0639,22031.0,31569.0,Echolocation,0.622,20220928_030000.WAV
388.20550000000003,388.2244,22031.0,31299.0,Echolocation,0.516,20220928_030000.WAV
388.3745,388.3883,22890.0,31275.0,Echolocation,0.677,20220928_030000.WAV
388.5295,388.5417,22890.0,31361.0,Echolocation,0.664,20220928_030000.WAV
388.6725,388.6856,22890.0,32066.0,Echolocation,0.667,20220928_030000.WAV
388.7875,388.7998,22890.0,29826.0,Echolocation,0.632,20220928_030000.WAV
389.6305,389.6441,22890.0,27440.0,Echolocation,0.68,20220928_030000.WAV
389.8025,389.8206,22031.0,27479.0,Echolocation,0.554,20220928_030000.WAV
390.5845,390.6028,22031.0,26424.0,Echolocation,0.517,20220928_030000.WAV
392.4645,392.4887,21171.0,26787.0,Echolocation,0.529,20220928_030000.WAV
393.3685,393.3887,22031.0,28245.0,Echolocation,0.538,20220928_030000.WAV
393.5315,393.5453,22890.0,30706.0,Echolocation,0.648,20220928_030000.WAV
393.6805,393.6945,22890.0,29814.0,Echolocation,0.618,20220928_030000.WAV
393.8055,393.8175,22890.0,31292.0,Echolocation,0.64,20220928_030000.WAV
393.9155,393.9284,22890.0,31834.0,Echolocation,0.68,20220928_030000.WAV
394.5265,394.5452,22031.0,26906.0,Echolocation,0.51,20220928_030000.WAV
394.6765,394.6939,22890.0,26210.0,Echolocation,0.619,20220928_030000.WAV
394.9485,394.9651,22890.0,26849.0,Echolocation,0.555,20220928_030000.WAV
395.4305,395.4477,22031.0,27242.0,Echolocation,0.521,20220928_030000.WAV
395.7745,395.7858,23750.0,32407.0,Echolocation,0.648,20220928_030000.WAV
396.1885,396.1995,23750.0,31031.0,Echolocation,0.692,20220928_030000.WAV
396.2655,396.277,23750.0,31119.0,Echolocation,0.676,20220928_030000.WAV
397.3465,397.3656,22031.0,27035.0,Echolocation,0.508,20220928_030000.WAV
397.8675,397.8833,22890.0,27603.0,Echolocation,0.623,20220928_030000.WAV
398.9265,398.9457,22031.0,25858.0,Echolocation,0.673,20220928_030000.WAV
399.04449999999997,399.055,24609.0,29944.0,Echolocation,0.503,20220928_030000.WAV
399.2585,399.2689,23750.0,30276.0,Echolocation,0.629,20220928_030000.WAV
401.0825,401.0952,23750.0,27286.0,Echolocation,0.61,20220928_030000.WAV
401.29449999999997,401.3087,22890.0,27970.0,Echolocation,0.594,20220928_030000.WAV
402.6005,402.6168,22890.0,27621.0,Echolocation,0.506,20220928_030000.WAV
403.1405,403.1577,22031.0,26888.0,Echolocation,0.561,20220928_030000.WAV
403.3835,403.3949,22890.0,29023.0,Echolocation,0.7,20220928_030000.WAV
403.4885,403.4995,23750.0,30055.0,Echolocation,0.53,20220928_030000.WAV
405.0955,405.1109,22031.0,26934.0,Echolocation,0.575,20220928_030000.WAV
405.3295,405.3467,22031.0,27789.0,Echolocation,0.551,20220928_030000.WAV
406.47950000000003,406.4967,22031.0,27318.0,Echolocation,0.542,20220928_030000.WAV
406.7325,406.7491,22031.0,26873.0,Echolocation,0.525,20220928_030000.WAV
407.4215,407.4424,22031.0,26020.0,Echolocation,0.514,20220928_030000.WAV
408.6205,408.6415,22031.0,25345.0,Echolocation,0.6,20220928_030000.WAV
408.8915,408.9105,22890.0,26412.0,Echolocation,0.541,20220928_030000.WAV
411.89549999999997,411.914,22890.0,27373.0,Echolocation,0.51,20220928_030000.WAV
413.0295,413.0493,22031.0,25611.0,Echolocation,0.629,20220928_030000.WAV
413.3045,413.3244,22031.0,25563.0,Echolocation,0.552,20220928_030000.WAV
414.0465,414.0621,22890.0,28242.0,Echolocation,0.547,20220928_030000.WAV
414.2915,414.305,23750.0,29034.0,Echolocation,0.559,20220928_030000.WAV
415.7045,415.7187,22890.0,28617.0,Echolocation,0.567,20220928_030000.WAV
415.9635,415.9767,22890.0,27979.0,Echolocation,0.545,20220928_030000.WAV
416.4715,416.4863,22890.0,27601.0,Echolocation,0.555,20220928_030000.WAV
417.1235,417.1362,23750.0,29844.0,Echolocation,0.646,20220928_030000.WAV
417.8755,417.8881,22890.0,29535.0,Echolocation,0.639,20220928_030000.WAV
418.9015,418.9177,23750.0,27110.0,Echolocation,0.535,20220928_030000.WAV
419.9885,419.9998,24609.0,32154.0,Echolocation,0.592,20220928_030000.WAV
720.1465,720.1632,22890.0,26368.0,Echolocation,0.614,20220928_030000.WAV
721.7705,721.7866,22890.0,28033.0,Echolocation,0.554,20220928_030000.WAV
722.5245,722.542,22890.0,26568.0,Echolocation,0.639,20220928_030000.WAV
722.8025,722.8239,22031.0,26695.0,Echolocation,0.514,20220928_030000.WAV
723.1135,723.1336,22890.0,26269.0,Echolocation,0.51,20220928_030000.WAV
723.5345,723.5574,22031.0,25240.0,Echolocation,0.723,20220928_030000.WAV
723.8235,723.8416,22031.0,26120.0,Echolocation,0.578,20220928_030000.WAV
724.6945,724.7128,22890.0,29687.0,Echolocation,0.505,20220928_030000.WAV
724.8095,724.821,22890.0,32372.0,Echolocation,0.667,20220928_030000.WAV
724.9275,724.9393,23750.0,33384.0,Echolocation,0.698,20220928_030000.WAV
725.0255,725.0375,23750.0,31123.0,Echolocation,0.656,20220928_030000.WAV
725.1155,725.1243,24609.0,32122.0,Echolocation,0.586,20220928_030000.WAV
726.4835,726.5031,21171.0,26197.0,Echolocation,0.538,20220928_030000.WAV
727.9895,728.0037,23750.0,27525.0,Echolocation,0.63,20220928_030000.WAV
728.2645,728.2825,22031.0,25888.0,Echolocation,0.514,20220928_030000.WAV
728.5495,728.5691,22031.0,25360.0,Echolocation,0.622,20220928_030000.WAV
728.8445,728.8654,22031.0,25753.0,Echolocation,0.56,20220928_030000.WAV
730.2575,730.2741,22031.0,27613.0,Echolocation,0.527,20220928_030000.WAV
730.3955,730.4135,22031.0,28295.0,Echolocation,0.544,20220928_030000.WAV
744.1135,744.1307,22890.0,27713.0,Echolocation,0.583,20220928_030000.WAV
744.2415,744.2549,23750.0,28694.0,Echolocation,0.617,20220928_030000.WAV
745.8225,745.8381,22890.0,27117.0,Echolocation,0.564,20220928_030000.WAV
746.0925,746.108,22890.0,27432.0,Echolocation,0.637,20220928_030000.WAV
746.7745,746.7904,22890.0,26511.0,Echolocation,0.558,20220928_030000.WAV
747.9735000000001,747.9879,22890.0,28032.0,Echolocation,0.512,20220928_030000.WAV
748.5715,748.5888,22031.0,28388.0,Echolocation,0.507,20220928_030000.WAV
748.8125,748.8306,22890.0,26279.0,Echolocation,0.559,20220928_030000.WAV
750.5125,750.5303,22031.0,26368.0,Echolocation,0.584,20220928_030000.WAV
751.1675,751.1855,22031.0,26568.0,Echolocation,0.557,20220928_030000.WAV
751.5605,751.579,22031.0,25752.0,Echolocation,0.629,20220928_030000.WAV
751.9705,751.9856,22890.0,28542.0,Echolocation,0.621,20220928_030000.WAV
752.2305,752.2473,22890.0,26248.0,Echolocation,0.522,20220928_030000.WAV
752.4945,752.5125,22890.0,27444.0,Echolocation,0.524,20220928_030000.WAV
752.7695,752.789,22031.0,26231.0,Echolocation,0.508,20220928_030000.WAV
753.0665,753.0871,22031.0,26486.0,Echolocation,0.5,20220928_030000.WAV
754.0485,754.0653,22890.0,28692.0,Echolocation,0.569,20220928_030000.WAV
755.7745,755.7912,22031.0,27159.0,Echolocation,0.543,20220928_030000.WAV
756.1445,756.1603,22031.0,26145.0,Echolocation,0.574,20220928_030000.WAV
756.4155,756.4328,22890.0,26183.0,Echolocation,0.571,20220928_030000.WAV
757.0935,757.1099,22031.0,26132.0,Echolocation,0.56,20220928_030000.WAV
757.3625,757.3825,21171.0,26988.0,Echolocation,0.501,20220928_030000.WAV
757.9045,757.9207,22031.0,25726.0,Echolocation,0.588,20220928_030000.WAV
758.1985,758.2151,22031.0,26180.0,Echolocation,0.664,20220928_030000.WAV
758.7135,758.7333,21171.0,26810.0,Echolocation,0.534,20220928_030000.WAV
760.0425,760.0624,22031.0,27410.0,Echolocation,0.504,20220928_030000.WAV
760.3125,760.3316,22031.0,26008.0,Echolocation,0.512,20220928_030000.WAV
760.5755,760.5941,22031.0,27730.0,Echolocation,0.538,20220928_030000.WAV
761.1095,761.1289,22031.0,25812.0,Echolocation,0.591,20220928_030000.WAV
762.3865,762.4005,22890.0,27419.0,Echolocation,0.527,20220928_030000.WAV
763.2235,763.2398,22031.0,26545.0,Echolocation,0.557,20220928_030000.WAV
