date_and_time_UTC,bout_time_percentage,LFbout_time_percentage,HFbout_time_percentage
2025-03-31 22:50:00+00:00,0.0,0.0,0.0
2025-03-31 23:00:00+00:00,8.8152,0.9659333333333334,7.849266666666667
2025-03-31 23:10:00+00:00,0.0,0.0,0.0
2025-03-31 23:20:00+00:00,0.0,0.0,0.0
2025-03-31 23:30:00+00:00,0.0,0.0,0.0
2025-03-31 23:40:00+00:00,0.0,0.0,0.0
2025-03-31 23:50:00+00:00,0.0,0.0,0.0
2025-04-01 00:00:00+00:00,0.0,0.0,0.0
2025-04-01 00:10:00+00:00,0.0,0.0,0.0
2025-04-01 00:20:00+00:00,0.0,0.0,0.0
2025-04-01 00:30:00+00:00,0.0,0.0,0.0
2025-04-01 00:40:00+00:00,0.0,0.0,0.0
2025-04-01 00:50:00+00:00,0.0,0.0,0.0
2025-04-01 01:00:00+00:00,0.0,0.0,0.0
2025-04-01 01:10:00+00:00,0.0,0.0,0.0
2025-04-01 01:20:00+00:00,0.0,0.0,0.0
2025-04-01 01:30:00+00:00,0.0,0.0,0.0
2025-04-01 01:40:00+00:00,0.0,0.0,0.0
2025-04-01 01:50:00+00:00,0.0,0.0,0.0
2025-04-01 02:00:00+00:00,0.0,0.0,0.0
2025-04-01 02:10:00+00:00,0.0,0.0,0.0
2025-04-01 02:20:00+00:00,0.0,0.0,0.0
2025-04-01 02:30:00+00:00,0.0,0.0,0.0
2025-04-01 02:40:00+00:00,0.0,0.0,0.0
2025-04-01 02:50:00+00:00,0.0,0.0,0.0
2025-04-01 03:00:00+00:00,101.15633333333334,10.107,91.04933333333332
2025-04-01 03:10:00+00:00,0.0,0.0,0.0
2025-04-01 03:20:00+00:00,0.0,0.0,0.0
2025-04-01 03:30:00+00:00,53.91056666666666,0.0,53.91056666666666
2025-04-01 03:40:00+00:00,0.0,0.0,0.0
2025-04-01 03:50:00+00:00,0.0,0.0,0.0
2025-04-01 04:00:00+00:00,36.577333333333335,5.0211,31.556233333333335
2025-04-01 04:10:00+00:00,0.0,0.0,0.0
2025-04-01 04:20:00+00:00,0.0,0.0,0.0
2025-04-01 04:30:00+00:00,19.331333333333333,0.0,19.331333333333333
2025-04-01 04:40:00+00:00,0.0,0.0,0.0
2025-04-01 04:50:00+00:00,0.0,0.0,0.0
2025-04-01 05:00:00+00:00,29.773899999999998,0.0,29.773899999999998
2025-04-01 05:10:00+00:00,0.0,0.0,0.0
2025-04-01 05:20:00+00:00,0.0,0.0,0.0
2025-04-01 05:30:00+00:00,22.252233333333333,0.0,22.252233333333333
2025-04-01 05:40:00+00:00,0.0,0.0,0.0
2025-04-01 05:50:00+00:00,0.0,0.0,0.0
2025-04-01 06:00:00+00:00,2.1516,0.0,2.1516
2025-04-01 06:10:00+00:00,0.0,0.0,0.0
2025-04-01 06:20:00+00:00,0.0,0.0,0.0
2025-04-01 06:30:00+00:00,0.0,0.0,0.0
2025-04-01 06:40:00+00:00,0.0,0.0,0.0
2025-04-01 06:50:00+00:00,0.0,0.0,0.0
2025-04-01 07:00:00+00:00,0.0,0.0,0.0
2025-04-01 07:10:00+00:00,0.0,0.0,0.0
2025-04-01 07:20:00+00:00,0.0,0.0,0.0
2025-04-01 07:30:00+00:00,0.0,0.0,0.0
2025-04-01 07:40:00+00:00,0.0,0.0,0.0
2025-04-01 07:50:00+00:00,0.0,0.0,0.0
2025-04-01 08:00:00+00:00,0.0,0.0,0.0
2025-04-01 08:10:00+00:00,0.0,0.0,0.0
2025-04-01 08:20:00+00:00,0.0,0.0,0.0
2025-04-01 08:30:00+00:00,0.0,0.0,0.0
2025-04-01 08:40:00+00:00,0.0,0.0,0.0
2025-04-01 08:50:00+00:00,0.0,0.0,0.0
2025-04-01 09:00:00+00:00,0.0,0.0,0.0
2025-04-01 09:10:00+00:00,0.0,0.0,0.0
2025-04-01 09:20:00+00:00,0.0,0.0,0.0
2025-04-01 09:30:00+00:00,0.0,0.0,0.0
2025-04-01 09:40:00+00:00,0.0,0.0,0.0
2025-04-01 09:50:00+00:00,0.0,0.0,0.0
2025-04-01 10:00:00+00:00,0.0,0.0,0.0
2025-04-01 10:10:00+00:00,0.0,0.0,0.0
2025-04-01 10:20:00+00:00,0.0,0.0,0.0
2025-04-01 10:30:00+00:00,0.0,0.0,0.0
2025-04-01 10:40:00+00:00,0.0,0.0,0.0
2025-04-01 10:50:00+00:00,0.0,0.0,0.0
2025-04-01 11:00:00+00:00,0.0,0.0,0.0
2025-04-01 11:10:00+00:00,0.0,0.0,0.0
2025-04-01 11:20:00+00:00,0.0,0.0,0.0
2025-04-01 11:30:00+00:00,0.0,0.0,0.0
2025-04-01 11:40:00+00:00,0.0,0.0,0.0
