start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
7.3245,7.3367,43515.0,46483.0,Pipistrellus pipistrellus,0.456,0.538,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
11.3155,11.3268,43515.0,47166.0,Pipistrellus pipistrellus,0.492,0.614,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
11.8155,11.8272,44375.0,47983.0,Pipistrellus pipistrellus,0.447,0.564,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
25.2865,25.2979,43515.0,47070.0,Pipistrellus pipistrellus,0.308,0.515,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
26.2865,26.3057,21171.0,25116.0,Nyctalus leisleri,0.486,0.505,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
28.2815,28.2944,43515.0,46861.0,Pipistrellus pipistrellus,0.401,0.513,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
28.7785,28.79,42656.0,46836.0,Pipistrellus pipistrellus,0.304,0.503,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
33.2705,33.2828,43515.0,46303.0,Pipistrellus pipistrellus,0.298,0.502,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
38.7595,38.7718,43515.0,46367.0,Pipistrellus pipistrellus,0.343,0.515,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
41.7555,41.7667,44375.0,46777.0,Pipistrellus pipistrellus,0.429,0.528,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
52.2355,52.253299999999996,21171.0,24566.0,Nyctalus leisleri,0.528,0.555,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
55.7295,55.7415,44375.0,46851.0,Pipistrellus pipistrellus,0.443,0.513,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
56.2285,56.248000000000005,21171.0,24812.0,Nyctalus leisleri,0.594,0.614,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
57.7255,57.7394,44375.0,47654.0,Pipistrellus pipistrellus,0.398,0.505,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
61.2175,61.2276,43515.0,48791.0,Pipistrellus pipistrellus,0.284,0.536,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
75.1945,75.2052,43515.0,46702.0,Pipistrellus pipistrellus,0.413,0.565,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
78.1915,78.2042,42656.0,46313.0,Pipistrellus pipistrellus,0.427,0.541,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
85.7005,85.7072,61562.0,66036.0,Pipistrellus pygmaeus,0.511,0.517,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
92.1665,92.1827,43515.0,46200.0,Pipistrellus pipistrellus,0.316,0.535,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
93.6655,93.6768,45234.0,48162.0,Pipistrellus pipistrellus,0.407,0.521,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
94.1655,94.1865,21171.0,24616.0,Nyctalus leisleri,0.558,0.593,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
98.1575,98.1714,43515.0,46343.0,Pipistrellus pipistrellus,0.386,0.539,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
146.59550000000002,146.6042,43515.0,47522.0,Pipistrellus pipistrellus,0.458,0.52,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
158.8795,158.8867,62421.0,67188.0,Pipistrellus pygmaeus,0.5,0.509,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
188.5525,188.5656,41796.0,46604.0,Pipistrellus nathusii,0.467,0.502,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_017/20240722_204000.WAV,recover-20240729,UBNA_017,Foliage
