KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48000.0,3.4998878386533265,156.4865,156.4926,46953.0,55214.0,Echolocation,Pipistrellus pipistrellus,0.519,0.527,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240613_181000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,48960.0,9.95471572964962,21.6485,21.6547,47812.0,61056.0,Echolocation,Pipistrellus pipistrellus,0.541,0.573,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_104000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,54720.0,12.724960416080652,288.4855,288.4888,52968.0,67384.0,Echolocation,Pipistrellus pipistrellus,0.373,0.584,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_101000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,54720.0,10.40740258906484,42.6525,42.656800000000004,48671.0,63488.0,Echolocation,Pipistrellus pipistrellus,0.519,0.645,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_101000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,47040.0,14.045224484753565,220.0635,220.0716,44375.0,62418.0,Echolocation,Pipistrellus pipistrellus,0.258,0.54,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_081000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,52800.0,15.241957584478136,291.6545,291.6596,47812.0,63512.0,Echolocation,Pipistrellus pipistrellus,0.395,0.522,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_073000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,48960.0,11.061558789706796,40.7255,40.735,46953.0,60800.0,Echolocation,Pipistrellus pipistrellus,0.388,0.501,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_073000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,46080.0,7.41532328864494,194.3345,194.3403,45234.0,51567.0,Echolocation,Pipistrellus pipistrellus,0.48,0.501,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_070000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,46080.0,5.246123450399146,110.9565,110.9623,46093.0,56747.0,Echolocation,Pipistrellus pipistrellus,0.495,0.523,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_063000.WAV,recover-20240620,UBNA_021,E18 Bridge
HF,46080.0,3.3554537578667865,74.2715,74.2801,45234.0,58222.0,Echolocation,Pipistrellus pipistrellus,0.439,0.554,-1,192000.0,/mnt/ubna_data_04/recover-20240620/UBNA_021/20240619_062000.WAV,recover-20240620,UBNA_021,E18 Bridge
