KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,47040.0,2.718598485327484,184.9845,184.9915,45234.0,57803.0,Echolocation,Pipistrellus pipistrellus,0.468,0.507,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240920_031000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,48960.0,12.04925131165076,240.1025,240.1072,46093.0,61290.0,Echolocation,Pipistrellus pipistrellus,0.545,0.583,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_124000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,48960.0,12.389122960484078,239.3205,239.3253,48671.0,64974.0,Echolocation,Pipistrellus pipistrellus,0.547,0.688,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_124000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,51840.0,8.877786651222676,178.4895,178.4937,47812.0,64507.0,Echolocation,Pipistrellus pipistrellus,0.52,0.596,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_124000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,52800.0,5.736158342624501,112.2245,112.2296,48671.0,64916.0,Echolocation,Pipistrellus pipistrellus,0.533,0.61,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240920_071000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,46080.0,7.546332033621557,104.85249999999999,104.8592,45234.0,54934.0,Echolocation,Pipistrellus pipistrellus,0.48,0.528,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_101000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,47040.0,6.716290941614725,253.7315,253.7358,46953.0,65397.0,Echolocation,Pipistrellus pipistrellus,0.414,0.553,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_092000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,56640.0,6.7482186345560145,36.0035,36.0064,52968.0,63889.0,Echolocation,Pipistrellus pipistrellus,0.309,0.502,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_081000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,47040.0,3.894922244523795,143.7695,143.7779,45234.0,50272.0,Echolocation,Pipistrellus pipistrellus,0.316,0.511,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_074000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,46080.0,8.160641211500842,3.5125,3.5203,45234.0,59521.0,Echolocation,Pipistrellus pipistrellus,0.444,0.53,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_074000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,51840.0,5.125334138834416,96.7055,96.7099,49531.0,64168.0,Echolocation,Pipistrellus pipistrellus,0.415,0.528,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_063000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,52800.0,5.446107933873829,8.9035,8.9071,49531.0,67451.0,Echolocation,Pipistrellus pipistrellus,0.414,0.5,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_063000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,55680.0,8.913525676226907,188.4615,188.4675,47812.0,63056.0,Echolocation,Pipistrellus pipistrellus,0.45,0.557,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240920_071000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,47040.0,5.692760361431674,126.6165,126.6229,46953.0,57450.0,Echolocation,Pipistrellus pipistrellus,0.515,0.536,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_052000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,48000.0,14.71861310256726,234.5655,234.5702,46093.0,61458.0,Echolocation,Pipistrellus pipistrellus,0.595,0.63,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240922_045000.WAV,recover-20240927,UBNA_008,Telephone Field
HF,48000.0,13.249205742328394,69.6655,69.6691,43515.0,75190.0,Echolocation,Myotis alcathoe,0.387,0.513,-1,192000.0,/mnt/ubna_data_04/recover-20240927/UBNA_008/20240923_023000.WAV,recover-20240927,UBNA_008,Telephone Field
