KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,46080.0,18.42409868516443,197.7755,197.7788,24609.0,77427.0,Echolocation,Myotis nattereri,0.268,0.284,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_164000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,23040.0,6.37293482990272,200.5075,200.5163,22031.0,29270.0,Echolocation,Nyctalus leisleri,0.068,0.203,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_164000.WAV,recover-20250317,UBNA_009,Telephone Field
HF,46080.0,1.4169879064563675,286.2735,286.28,45234.0,50031.0,Echolocation,Pipistrellus pipistrellus,0.227,0.235,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_164000.WAV,recover-20250317,UBNA_009,Telephone Field
HF,47040.0,1.6055941593419154,295.2805,295.2878,44375.0,49029.0,Echolocation,Pipistrellus pipistrellus,0.191,0.213,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_164000.WAV,recover-20250317,UBNA_009,Telephone Field
HF,47040.0,2.602463480246336,296.3045,296.3125,45234.0,50108.0,Echolocation,Pipistrellus pipistrellus,0.193,0.201,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_164000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,19200.0,6.3096802163242325,122.4705,122.4943,18593.0,21878.0,Echolocation,Nyctalus noctula,0.203,0.288,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,24000.0,6.57669861738329,123.9555,123.9689,23750.0,27265.0,Echolocation,Nyctalus leisleri,0.218,0.307,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,25920.0,1.4473771088963192,140.7865,140.8013,25468.0,29137.0,Echolocation,Nyctalus leisleri,0.14,0.215,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,19200.0,0.6367556738511809,151.1115,151.1348,18593.0,22737.0,Echolocation,Nyctalus noctula,0.224,0.29,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
HF,48960.0,2.524033082683505,197.4475,197.4569,47812.0,51539.0,Echolocation,Pipistrellus pipistrellus,0.215,0.248,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
HF,48000.0,-0.17879284414340252,208.1395,208.1447,47812.0,51857.0,Echolocation,Pipistrellus pipistrellus,0.194,0.214,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,25920.0,2.7747719163648465,209.8115,209.8264,25468.0,28385.0,Echolocation,Nyctalus leisleri,0.177,0.214,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,25920.0,11.26562542966889,211.7935,211.807,25468.0,28258.0,Echolocation,Nyctalus leisleri,0.396,0.435,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,25920.0,5.069309071186097,217.7755,217.7939,25468.0,28816.0,Echolocation,Nyctalus leisleri,0.269,0.329,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,25920.0,-3.3441182467788244,228.7555,228.7685,24609.0,29439.0,Echolocation,Nyctalus leisleri,0.183,0.252,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,22080.0,4.780215184644189,255.4925,255.4974,18593.0,34780.0,Echolocation,Plecotus austriacus,0.151,0.223,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
LF,24000.0,2.057083353292553,269.7465,269.76,22890.0,26983.0,Echolocation,Nyctalus leisleri,0.188,0.232,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_009/20250310_165000.WAV,recover-20250317,UBNA_009,Telephone Field
