start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.3385,0.3517,43515.0,45409.0,Pipistrellus pipistrellus,0.237,0.508,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
4.3285,4.3421,43515.0,46654.0,Pipistrellus pipistrellus,0.366,0.579,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
5.3275,5.3379,43515.0,47516.0,Pipistrellus pipistrellus,0.468,0.533,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
8.3195,8.3297,43515.0,47014.0,Pipistrellus pipistrellus,0.403,0.524,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
11.3135,11.322,43515.0,47533.0,Pipistrellus pipistrellus,0.524,0.562,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
11.8115,11.8228,45234.0,48415.0,Pipistrellus pipistrellus,0.422,0.548,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
13.3085,13.3184,43515.0,47886.0,Pipistrellus pipistrellus,0.415,0.523,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
14.3055,14.3196,43515.0,45778.0,Pipistrellus pipistrellus,0.34,0.51,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
15.3045,15.3136,43515.0,47763.0,Pipistrellus pipistrellus,0.499,0.54,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
15.8045,15.8159,44375.0,48369.0,Pipistrellus pipistrellus,0.52,0.559,-1,Echolocation,/mnt/ubna_data_04/recover-20240729/UBNA_011/20240722_204000.WAV,recover-20240729,UBNA_011,E18 Bridge
