KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48000.0,9.385688376445723,10.3305,10.3375,45234.0,55991.0,Echolocation,Pipistrellus pipistrellus,0.533,0.585,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_023000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,6.302195424106539,8.5455,8.5499,46953.0,60715.0,Echolocation,Pipistrellus pipistrellus,0.5,0.577,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_103000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,10.102734081162435,54.8625,54.8664,52109.0,64367.0,Echolocation,Pipistrellus pipistrellus,0.381,0.524,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_104000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,6.405636412587969,162.4065,162.4128,46953.0,64147.0,Echolocation,Pipistrellus pipistrellus,0.435,0.551,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_104000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,46080.0,6.726177114937361,190.3225,190.3291,46093.0,57630.0,Echolocation,Pipistrellus pipistrellus,0.523,0.619,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_104000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,48000.0,6.164497700620762,42.1465,42.1525,46953.0,59422.0,Echolocation,Pipistrellus pipistrellus,0.534,0.56,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_113000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,47040.0,6.593652640478195,272.6905,272.6953,44375.0,61842.0,Echolocation,Pipistrellus pipistrellus,0.346,0.535,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,49920.0,18.17419694621843,190.5755,190.5807,46953.0,63308.0,Echolocation,Pipistrellus pipistrellus,0.487,0.562,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,8.700019042669762,226.2745,226.2791,51250.0,63725.0,Echolocation,Pipistrellus pipistrellus,0.427,0.518,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_104000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,48000.0,21.504871543854136,240.5885,240.5913,43515.0,70868.0,Echolocation,Myotis alcathoe,0.333,0.579,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_104000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,5.564415078938993,158.5185,158.5214,51250.0,62435.0,Echolocation,Myotis alcathoe,0.344,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,51840.0,7.6074125169423565,281.7825,281.7873,49531.0,56427.0,Echolocation,Pipistrellus pipistrellus,0.431,0.502,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_104000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,54720.0,5.483549191144913,140.0565,140.06380000000001,48671.0,63266.0,Echolocation,Pipistrellus pipistrellus,0.471,0.606,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,50880.0,7.1989886629286985,91.3775,91.3814,45234.0,59647.0,Echolocation,Pipistrellus pipistrellus,0.186,0.515,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,54720.0,15.075258969437847,62.2915,62.2957,44375.0,72788.0,Echolocation,Myotis alcathoe,0.337,0.508,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,10.066062397471388,99.5295,99.5335,49531.0,63497.0,Echolocation,Pipistrellus pipistrellus,0.406,0.533,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_105000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,54720.0,13.90859473035307,35.6005,35.6055,47812.0,67640.0,Echolocation,Pipistrellus pipistrellus,0.359,0.571,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,6.214135450721383,5.9785,5.9832,49531.0,59820.0,Echolocation,Pipistrellus pipistrellus,0.49,0.516,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,48960.0,4.126862918792091,123.7535,123.7594,47812.0,59922.0,Echolocation,Pipistrellus pipistrellus,0.514,0.534,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_111000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,51840.0,7.759073476124154,94.0675,94.0714,50390.0,63499.0,Echolocation,Pipistrellus pipistrellus,0.455,0.524,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,52800.0,9.204895943427745,192.57150000000001,192.5746,47812.0,67012.0,Echolocation,Myotis alcathoe,0.281,0.523,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20241002_112000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,50880.0,9.433854406976526,240.8805,240.8866,47812.0,64528.0,Echolocation,Pipistrellus pipistrellus,0.373,0.516,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_111000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,53760.0,10.75867539475221,219.1425,219.1463,50390.0,62856.0,Echolocation,Pipistrellus pipistrellus,0.403,0.541,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_111000.WAV,recover-20241004,UBNA_010,Telephone Field
HF,51840.0,6.1597741247291165,102.2905,102.2949,49531.0,57882.0,Echolocation,Pipistrellus pipistrellus,0.508,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20241004/UBNA_010/20240928_111000.WAV,recover-20241004,UBNA_010,Telephone Field
