KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48960.0,11.133497138004863,276.1325,276.1403,47812.0,55252.0,Echolocation,Pipistrellus pipistrellus,0.549,0.573,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240806_042000.WAV,recover-20240812,UBNA_008,Foliage
HF,47040.0,7.338820667678531,90.7555,90.7621,44375.0,51381.0,Echolocation,Pipistrellus pipistrellus,0.492,0.555,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,52800.0,3.4717099163192837,67.7135,67.71809999999999,48671.0,61146.0,Echolocation,Pipistrellus pipistrellus,0.484,0.538,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,45120.0,5.290462139899796,36.963499999999996,36.9685,43515.0,51801.0,Echolocation,Pipistrellus pipistrellus,0.548,0.596,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,45120.0,3.686123237885486,2.2075,2.2133,44375.0,52823.0,Echolocation,Pipistrellus pipistrellus,0.458,0.502,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,47040.0,5.190330847771271,245.7015,245.7066,46953.0,56401.0,Echolocation,Pipistrellus pipistrellus,0.495,0.523,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_092000.WAV,recover-20240812,UBNA_008,Foliage
HF,47040.0,10.22413202119269,215.5865,215.5916,43515.0,57828.0,Echolocation,Pipistrellus pipistrellus,0.423,0.638,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_092000.WAV,recover-20240812,UBNA_008,Foliage
HF,45120.0,3.5816580360942334,180.1885,180.1936,43515.0,52729.0,Echolocation,Pipistrellus pipistrellus,0.546,0.584,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_092000.WAV,recover-20240812,UBNA_008,Foliage
HF,45120.0,4.998172585944497,169.5485,169.5543,44375.0,51314.0,Echolocation,Pipistrellus pipistrellus,0.518,0.533,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_092000.WAV,recover-20240812,UBNA_008,Foliage
HF,47040.0,6.255037367232799,133.5135,133.5202,46093.0,58000.0,Echolocation,Pipistrellus pipistrellus,0.502,0.529,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_092000.WAV,recover-20240812,UBNA_008,Foliage
HF,39360.0,3.5857166512939824,244.0795,244.0877,38359.0,45503.0,Echolocation,Pipistrellus nathusii,0.571,0.627,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,45120.0,3.936530470153442,220.7705,220.7772,41796.0,50961.0,Echolocation,Pipistrellus nathusii,0.568,0.61,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,42240.0,5.249347165454096,182.9725,182.9801,39218.0,50356.0,Echolocation,Pipistrellus nathusii,0.48,0.595,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,44160.0,6.313188001589181,151.1135,151.1192,41796.0,53604.0,Echolocation,Pipistrellus nathusii,0.443,0.551,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,47040.0,5.430751461455607,120.0625,120.0672,45234.0,59157.0,Echolocation,Pipistrellus pipistrellus,0.432,0.544,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,48960.0,5.94574803211902,94.1175,94.1224,47812.0,56957.0,Echolocation,Pipistrellus pipistrellus,0.583,0.597,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,44160.0,7.211371603247125,45.7565,45.7629,41796.0,48519.0,Echolocation,Pipistrellus nathusii,0.336,0.501,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_091000.WAV,recover-20240812,UBNA_008,Foliage
HF,48000.0,4.775674022441212,222.3565,222.3619,47812.0,59942.0,Echolocation,Pipistrellus pipistrellus,0.527,0.544,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_090000.WAV,recover-20240812,UBNA_008,Foliage
HF,46080.0,4.6055699034276305,135.7885,135.797,46093.0,51272.0,Echolocation,Pipistrellus pipistrellus,0.519,0.592,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_090000.WAV,recover-20240812,UBNA_008,Foliage
HF,48960.0,4.649140339147856,84.7885,84.79429999999999,46953.0,55677.0,Echolocation,Pipistrellus pipistrellus,0.498,0.511,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_090000.WAV,recover-20240812,UBNA_008,Foliage
HF,44160.0,3.1032483691612196,126.9185,126.9257,42656.0,52353.0,Echolocation,Pipistrellus pipistrellus,0.298,0.575,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,48000.0,7.259279809992286,156.2775,156.2823,45234.0,57316.0,Echolocation,Pipistrellus pipistrellus,0.604,0.638,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,46080.0,8.541457605600248,180.0565,180.062,43515.0,55789.0,Echolocation,Pipistrellus pipistrellus,0.321,0.617,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,47040.0,4.830542741178386,225.0845,225.089,45234.0,57819.0,Echolocation,Pipistrellus pipistrellus,0.526,0.625,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_093000.WAV,recover-20240812,UBNA_008,Foliage
HF,43200.0,13.764179949621635,210.0035,210.0094,37500.0,52833.0,Echolocation,Myotis daubentonii,0.176,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_100000.WAV,recover-20240812,UBNA_008,Foliage
HF,46080.0,3.16690329959737,150.0195,150.0265,41796.0,50389.0,Echolocation,Pipistrellus nathusii,0.456,0.53,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_100000.WAV,recover-20240812,UBNA_008,Foliage
HF,39360.0,5.745240491193334,139.54149999999998,139.5507,37500.0,45925.0,Echolocation,Pipistrellus nathusii,0.516,0.609,-1,192000.0,/mnt/ubna_data_04/recover-20240812/UBNA_008/20240811_100000.WAV,recover-20240812,UBNA_008,Foliage
