date_and_time_UTC,bout_time_percentage,LFbout_time_percentage,HFbout_time_percentage
2025-07-03 19:00:00+00:00,0.0,0.0,0.0
2025-07-03 19:10:00+00:00,0.0,0.0,0.0
2025-07-03 19:20:00+00:00,0.0,0.0,0.0
2025-07-03 19:30:00+00:00,0.0,0.0,0.0
2025-07-03 19:40:00+00:00,0.0,0.0,0.0
2025-07-03 20:10:00+00:00,0.0,0.0,0.0
2025-07-03 20:20:00+00:00,0.0,0.0,0.0
2025-07-03 20:30:00+00:00,0.0,0.0,0.0
2025-07-03 20:40:00+00:00,0.0,0.0,0.0
2025-07-03 20:50:00+00:00,0.0,0.0,0.0
2025-07-03 21:00:00+00:00,0.0,0.0,0.0
2025-07-03 21:10:00+00:00,0.0,0.0,0.0
2025-07-03 21:20:00+00:00,0.0,0.0,0.0
2025-07-03 21:30:00+00:00,0.0,0.0,0.0
2025-07-03 21:40:00+00:00,0.0,0.0,0.0
2025-07-03 21:50:00+00:00,0.0,0.0,0.0
2025-07-03 22:00:00+00:00,0.0,0.0,0.0
2025-07-03 22:10:00+00:00,0.0,0.0,0.0
2025-07-03 22:20:00+00:00,0.0,0.0,0.0
2025-07-03 22:30:00+00:00,0.0,0.0,0.0
2025-07-03 22:40:00+00:00,0.0,0.0,0.0
2025-07-03 22:50:00+00:00,0.0,0.0,0.0
2025-07-03 23:00:00+00:00,0.0,0.0,0.0
2025-07-03 23:10:00+00:00,0.0,0.0,0.0
2025-07-03 23:20:00+00:00,0.0,0.0,0.0
2025-07-03 23:30:00+00:00,0.0,0.0,0.0
2025-07-03 23:40:00+00:00,0.0,0.0,0.0
2025-07-03 23:50:00+00:00,0.0,0.0,0.0
2025-07-04 00:00:00+00:00,0.0,0.0,0.0
2025-07-04 00:10:00+00:00,0.0,0.0,0.0
2025-07-04 00:20:00+00:00,0.0,0.0,0.0
2025-07-04 00:30:00+00:00,0.0,0.0,0.0
2025-07-04 00:40:00+00:00,0.0,0.0,0.0
2025-07-04 00:50:00+00:00,0.0,0.0,0.0
2025-07-04 01:00:00+00:00,0.0,0.0,0.0
2025-07-04 01:10:00+00:00,0.0,0.0,0.0
2025-07-04 01:20:00+00:00,0.0,0.0,0.0
2025-07-04 01:30:00+00:00,0.0,0.0,0.0
2025-07-04 01:40:00+00:00,0.0,0.0,0.0
2025-07-04 01:50:00+00:00,0.0,0.0,0.0
2025-07-04 02:00:00+00:00,0.0,0.0,0.0
2025-07-04 02:10:00+00:00,0.0,0.0,0.0
2025-07-04 02:20:00+00:00,0.0,0.0,0.0
2025-07-04 02:30:00+00:00,0.0,0.0,0.0
2025-07-04 02:40:00+00:00,0.0,0.0,0.0
2025-07-04 02:50:00+00:00,0.0,0.0,0.0
2025-07-04 03:00:00+00:00,0.0,0.0,0.0
2025-07-04 03:10:00+00:00,0.0,0.0,0.0
2025-07-04 03:20:00+00:00,0.0,0.0,0.0
2025-07-04 03:30:00+00:00,0.0,0.0,0.0
2025-07-04 03:40:00+00:00,0.0,0.0,0.0
2025-07-04 03:50:00+00:00,0.0,0.0,0.0
2025-07-04 04:00:00+00:00,0.0,0.0,0.0
2025-07-04 04:10:00+00:00,0.0,0.0,0.0
2025-07-04 04:20:00+00:00,0.0,0.0,0.0
2025-07-04 04:30:00+00:00,1.3173000000000001,1.3173000000000001,0.0
2025-07-04 04:40:00+00:00,0.0,0.0,0.0
2025-07-04 04:50:00+00:00,0.0,0.0,0.0
2025-07-04 05:00:00+00:00,1.6717000000000002,1.6717000000000002,0.0
2025-07-04 05:10:00+00:00,0.0,0.0,0.0
2025-07-04 05:20:00+00:00,0.0,0.0,0.0
2025-07-04 05:30:00+00:00,6.927700000000001,6.927700000000001,0.0
2025-07-04 05:40:00+00:00,0.0,0.0,0.0
2025-07-04 05:50:00+00:00,0.0,0.0,0.0
2025-07-04 06:00:00+00:00,8.6768,7.870933333333334,0.8058666666666667
2025-07-04 06:10:00+00:00,0.0,0.0,0.0
2025-07-04 06:20:00+00:00,0.0,0.0,0.0
2025-07-04 06:30:00+00:00,0.0,0.0,0.0
2025-07-04 06:40:00+00:00,0.0,0.0,0.0
2025-07-04 06:50:00+00:00,0.0,0.0,0.0
2025-07-04 07:00:00+00:00,1.7151333333333334,0.9628,0.7523333333333334
2025-07-04 07:10:00+00:00,0.0,0.0,0.0
