KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,49920.0,6.513079147552525,242.5345,242.5422,48671.0,60179.0,Echolocation,Pipistrellus pipistrellus,0.606,0.662,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_032000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,28800.0,4.726800054440171,33.3865,33.396,27187.0,34785.0,Echolocation,Eptesicus serotinus,0.327,0.543,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_031000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,27840.0,30.159540276317212,270.1275,270.1373,27187.0,47870.0,Echolocation,Nyctalus leisleri,0.573,0.792,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_030000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,26880.0,7.641017803808192,257.0605,257.0722,25468.0,31458.0,Echolocation,Nyctalus leisleri,0.332,0.56,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_030000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,24000.0,13.341127903847783,0.0865,0.1025,23750.0,25594.0,Echolocation,Nyctalus leisleri,0.489,0.51,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_021000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,21120.0,12.244374597411882,28.6665,28.6855,20312.0,23678.0,Echolocation,Nyctalus leisleri,0.53,0.566,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_002000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,22080.0,12.408017454046828,230.8415,230.8637,21171.0,23260.0,Echolocation,Nyctalus leisleri,0.499,0.513,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240905_213000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,48960.0,4.779308758457107,261.8135,261.8204,46953.0,55135.0,Echolocation,Pipistrellus pipistrellus,0.433,0.51,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_125000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,51840.0,9.866215046809824,32.1135,32.1164,46953.0,72934.0,Echolocation,Myotis alcathoe,0.285,0.512,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_125000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,47040.0,9.926823618120764,241.3025,241.3076,46093.0,60105.0,Echolocation,Pipistrellus pipistrellus,0.466,0.587,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_122000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,52800.0,3.8382700159434697,188.6215,188.6262,49531.0,60067.0,Echolocation,Pipistrellus pipistrellus,0.473,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_122000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,46080.0,20.684988315613953,220.4135,220.4199,43515.0,62972.0,Echolocation,Pipistrellus pipistrellus,0.294,0.545,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_121000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,48000.0,5.444758578555855,190.8915,190.8957,46953.0,58825.0,Echolocation,Pipistrellus pipistrellus,0.601,0.621,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_121000.WAV,recover-20240910,UBNA_008,E18 Bridge
LF,25920.0,20.256978962102,123.6335,123.6495,23750.0,32695.0,Echolocation,Eptesicus serotinus,0.274,0.519,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240906_031000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,47040.0,14.950784570814001,0.2965,0.3051,45234.0,61442.0,Echolocation,Pipistrellus pipistrellus,0.545,0.652,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_100000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,46080.0,9.568896959192104,50.299499999999995,50.3095,44375.0,59821.0,Echolocation,Pipistrellus pipistrellus,0.339,0.538,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_095000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,52800.0,8.747210522939554,205.4955,205.5003,52109.0,60061.0,Echolocation,Pipistrellus pygmaeus,0.438,0.517,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_084000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,43200.0,4.362318977001781,110.2205,110.2291,41796.0,49622.0,Echolocation,Pipistrellus nathusii,0.492,0.549,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_083000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,47040.0,3.881518782068131,0.7315,0.7386,46093.0,55951.0,Echolocation,Pipistrellus pipistrellus,0.509,0.552,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_081000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,45120.0,6.360059596611773,162.1225,162.1293,44375.0,51432.0,Echolocation,Pipistrellus pipistrellus,0.508,0.528,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_073000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,47040.0,19.065561852303155,0.0345,0.0392,46093.0,63036.0,Echolocation,Pipistrellus pipistrellus,0.6,0.652,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_071000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,48000.0,8.501050650242927,74.5965,74.6045,45234.0,57583.0,Echolocation,Pipistrellus pipistrellus,0.461,0.513,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_061000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,47040.0,7.6345004129880625,212.5735,212.5804,45234.0,54117.0,Echolocation,Pipistrellus pipistrellus,0.549,0.594,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_054000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,48000.0,5.83687306437535,97.8755,97.881,46953.0,58637.0,Echolocation,Pipistrellus pipistrellus,0.503,0.526,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_051000.WAV,recover-20240910,UBNA_008,E18 Bridge
HF,45120.0,3.227038654539373,90.7685,90.775,43515.0,51406.0,Echolocation,Pipistrellus pipistrellus,0.589,0.63,-1,192000.0,/mnt/ubna_data_04/recover-20240910/UBNA_008/20240910_044000.WAV,recover-20240910,UBNA_008,E18 Bridge
