KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,9.832209899944186,17.5495,17.5654,65000.0,69758.0,Pipistrellus pygmaeus,0.434,0.439,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
LF,22080.0,4.0775127415128125,48.3805,48.3851,18593.0,58366.0,Myotis nattereri,0.288,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
LF,31680.0,2.4406225437481894,145.6405,145.6444,26328.0,44819.0,Myotis nattereri,0.247,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
LF,22080.0,4.952044320205161,151.2115,151.217,18593.0,55890.0,Myotis nattereri,0.286,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
HF,45120.0,6.670582075179676,152.0395,152.044,20312.0,72850.0,Myotis nattereri,0.367,0.391,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
HF,68160.0,5.201600256035302,176.4115,176.426,64140.0,69124.0,Pipistrellus pygmaeus,0.425,0.432,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
HF,49920.0,7.142774560964921,180.4315,180.4378,48671.0,57318.0,Pipistrellus pipistrellus,0.351,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
LF,25920.0,-2.701042708167724,180.5475,180.5633,24609.0,29067.0,Nyctalus leisleri,0.238,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
HF,43200.0,10.944391160812776,180.7145,180.725,41796.0,47552.0,Pipistrellus pipistrellus,0.353,0.44,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_213000.WAV,recover-20250523,UBNA_031,Telephone Field
HF,44160.0,18.261003139537348,0.2505,0.2543,27187.0,68403.0,Myotis nattereri,0.288,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_031/20250516_215000.WAV,recover-20250523,UBNA_031,Telephone Field
