start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
53.3455,53.349900000000005,22031.0,75208.0,Echolocation,Myotis nattereri,0.557,0.579,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240314_190000.WAV,recover-20240320,UBNA_016,Foliage
94.4795,94.4981,22890.0,26274.0,Echolocation,Nyctalus leisleri,0.519,0.545,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240314_192000.WAV,recover-20240320,UBNA_016,Foliage
0.6885,0.6936,47812.0,60935.0,Echolocation,Pipistrellus pipistrellus,0.514,0.538,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
8.1355,8.1417,47812.0,58439.0,Echolocation,Pipistrellus pipistrellus,0.56,0.602,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
8.3275,8.3341,47812.0,61608.0,Echolocation,Pipistrellus pipistrellus,0.529,0.599,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
8.5175,8.5236,46093.0,59041.0,Echolocation,Pipistrellus pipistrellus,0.557,0.62,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
151.2145,151.221,45234.0,61161.0,Echolocation,Pipistrellus pipistrellus,0.292,0.532,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
151.5925,151.6008,46953.0,61655.0,Echolocation,Pipistrellus pipistrellus,0.541,0.637,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
151.8945,151.8993,46093.0,56964.0,Echolocation,Pipistrellus pipistrellus,0.491,0.514,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
152.1485,152.1523,47812.0,59672.0,Echolocation,Myotis mystacinus,0.167,0.527,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
154.6925,154.6975,45234.0,58028.0,Echolocation,Pipistrellus pipistrellus,0.358,0.504,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
154.8665,154.8708,42656.0,58034.0,Echolocation,Pipistrellus pipistrellus,0.248,0.5,-1,/mnt/ubna_data_03/recover-20240320/UBNA_016/20240315_031000.WAV,recover-20240320,UBNA_016,Foliage
