,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
0,31.4955,31.5067,24609,29935,Nyctalus leisleri,0.071,0.181,-1,Echolocation
1,42.2435,42.2586,22890,26473,Nyctalus leisleri,0.096,0.199,-1,Echolocation
2,53.0875,53.1037,22031,26839,Nyctalus noctula,0.104,0.234,-1,Echolocation
3,66.9305,66.9395,24609,32701,Eptesicus serotinus,0.151,0.311,-1,Echolocation
4,85.2115,85.2214,28906,34340,Nyctalus leisleri,0.128,0.241,-1,Echolocation
5,151.4495,151.4679,22890,26680,Nyctalus leisleri,0.106,0.193,-1,Echolocation
6,256.8975,256.9104,22031,27876,Nyctalus noctula,0.117,0.264,-1,Echolocation
7,265.5965,265.6092,38359,41428,Pipistrellus nathusii,0.156,0.197,-1,Echolocation
8,268.7205,268.7322,23750,28907,Nyctalus leisleri,0.083,0.218,-1,Echolocation
9,276.1665,276.179,26328,31212,Eptesicus serotinus,0.139,0.257,-1,Echolocation
10,308.7645,308.7788,28906,33052,Nyctalus leisleri,0.116,0.222,-1,Echolocation
11,341.9115,341.9196,44375,49336,Pipistrellus pipistrellus,0.147,0.182,-1,Echolocation
12,348.6895,348.7019,26328,31664,Nyctalus leisleri,0.085,0.191,-1,Echolocation
13,359.3665,359.3746,28906,38298,Eptesicus serotinus,0.134,0.187,-1,Echolocation
14,477.2555,477.2675,28046,33255,Eptesicus serotinus,0.15,0.274,-1,Echolocation
15,488.8765,488.888,34062,38739,Pipistrellus nathusii,0.139,0.251,-1,Echolocation
16,540.2585,540.2656,26328,36136,Eptesicus serotinus,0.11,0.296,-1,Echolocation
17,560.1095,560.1173,28906,37226,Eptesicus serotinus,0.114,0.19,-1,Echolocation
18,727.4665,727.4749,25468,34027,Eptesicus serotinus,0.107,0.27,-1,Echolocation
19,741.9455,741.9552,23750,31419,Eptesicus serotinus,0.078,0.193,-1,Echolocation
20,775.0005,775.0052,34921,45488,Barbastellus barbastellus,0.112,0.218,-1,Echolocation
21,775.8705,775.8876,23750,28003,Nyctalus leisleri,0.107,0.187,-1,Echolocation
22,824.2785,824.3021,20312,24448,Nyctalus noctula,0.172,0.252,-1,Echolocation
23,846.8345,846.8436,37500,43221,Pipistrellus nathusii,0.143,0.194,-1,Echolocation
24,858.0225,858.0405,23750,27567,Nyctalus leisleri,0.391,0.474,-1,Echolocation
25,858.6765,858.6956,23750,27461,Nyctalus leisleri,0.143,0.212,-1,Echolocation
26,859.2105,859.2256,23750,28152,Nyctalus leisleri,0.542,0.636,-1,Echolocation
27,859.4765,859.4905,23750,28839,Nyctalus leisleri,0.248,0.415,-1,Echolocation
28,860.2575,860.2741,23750,28729,Nyctalus leisleri,0.211,0.357,-1,Echolocation
29,861.0665,861.0796,23750,27998,Nyctalus leisleri,0.301,0.426,-1,Echolocation
30,861.8675,861.8828,22890,27242,Nyctalus leisleri,0.411,0.553,-1,Echolocation
31,862.1405,862.1571,23750,27918,Nyctalus leisleri,0.358,0.438,-1,Echolocation
32,869.0125,869.028,24609,29112,Nyctalus leisleri,0.222,0.409,-1,Echolocation
33,869.5455,869.5594,24609,28617,Nyctalus leisleri,0.184,0.325,-1,Echolocation
34,943.4375,943.4417,52968,88216,Myotis alcathoe,0.066,0.187,-1,Echolocation
35,943.5305,943.5341,53828,94210,Myotis alcathoe,0.093,0.208,-1,Echolocation
36,943.6135,943.6176,48671,85173,Myotis bechsteinii,0.13,0.232,-1,Echolocation
37,952.3735,952.3857,22890,29310,Nyctalus leisleri,0.09,0.25,-1,Echolocation
38,973.1215,973.1312,34062,38306,Barbastellus barbastellus,0.071,0.185,-1,Echolocation
39,1060.6235,1060.6405,22890,27931,Nyctalus leisleri,0.141,0.275,-1,Echolocation
40,1060.9235,1060.9392,23750,28410,Nyctalus leisleri,0.212,0.331,-1,Echolocation
41,1066.7166,1066.7314,22031,25857,Nyctalus leisleri,0.327,0.503,-1,Echolocation
42,1067.0045,1067.0236,22031,26356,Nyctalus leisleri,0.403,0.507,-1,Echolocation
43,1067.7314,1067.7521,22890,26448,Nyctalus leisleri,0.223,0.298,-1,Echolocation
44,1068.0135,1068.0355,22031,25863,Nyctalus noctula,0.153,0.276,-1,Echolocation
45,1068.2405,1068.2576,22890,26227,Nyctalus leisleri,0.309,0.377,-1,Echolocation
46,1068.4515,1068.4644,23750,28895,Nyctalus leisleri,0.397,0.59,-1,Echolocation
47,1069.3564,1069.3722,22031,26131,Nyctalus leisleri,0.298,0.468,-1,Echolocation
48,1077.8445,1077.865,22031,25205,Nyctalus leisleri,0.257,0.313,-1,Echolocation
49,1078.5425,1078.5613,22890,27283,Nyctalus leisleri,0.19,0.328,-1,Echolocation
50,1082.2946,1082.3087,23750,28181,Nyctalus leisleri,0.424,0.553,-1,Echolocation
51,1085.3395,1085.3468,39218,45281,Pipistrellus nathusii,0.397,0.467,-1,Echolocation
52,1085.4375,1085.4443,40937,49376,Pipistrellus nathusii,0.414,0.489,-1,Echolocation
53,1088.7515,1088.7656,22890,29134,Nyctalus leisleri,0.208,0.526,-1,Echolocation
54,1089.3525,1089.3687,22031,27048,Nyctalus leisleri,0.481,0.594,-1,Echolocation
55,1089.6455,1089.6655,22031,28089,Nyctalus noctula,0.14,0.419,-1,Echolocation
56,1090.3485,1090.3684,22031,27398,Nyctalus leisleri,0.2,0.441,-1,Echolocation
57,1099.9604,1099.9744,23750,28938,Nyctalus leisleri,0.439,0.606,-1,Echolocation
58,1100.2455,1100.2605,22890,28309,Nyctalus leisleri,0.334,0.531,-1,Echolocation
59,1120.1825,1120.2017,22890,27153,Nyctalus leisleri,0.143,0.254,-1,Echolocation
60,1133.1064,1133.1211,22890,27856,Nyctalus leisleri,0.181,0.365,-1,Echolocation
61,1134.1085,1134.1289,22890,27097,Nyctalus leisleri,0.202,0.315,-1,Echolocation
62,1138.3165,1138.33,23750,28884,Nyctalus leisleri,0.334,0.52,-1,Echolocation
63,1164.3044,1164.3224,22890,26738,Nyctalus leisleri,0.251,0.349,-1,Echolocation
64,1170.2795,1170.2915,23750,27754,Eptesicus serotinus,0.083,0.204,-1,Echolocation
65,1173.0295,1173.0465,22031,26229,Nyctalus noctula,0.101,0.223,-1,Echolocation
66,1222.9275,1222.9324,29765,43945,Plecotus auritus,0.133,0.259,-1,Echolocation
67,1234.8455,1234.8556,50390,54899,Pipistrellus pipistrellus,0.154,0.182,-1,Echolocation
68,1244.1005,1244.1093,26328,32930,Eptesicus serotinus,0.099,0.186,-1,Echolocation
69,1250.3044,1250.3209,22890,28764,Nyctalus leisleri,0.11,0.295,-1,Echolocation
70,1257.3175,1257.3304,25468,30739,Nyctalus leisleri,0.118,0.257,-1,Echolocation
71,1257.7795,1257.7925,34062,38158,Pipistrellus nathusii,0.113,0.222,-1,Echolocation
72,1301.1125,1301.12,47812,51949,Pipistrellus pipistrellus,0.177,0.193,-1,Echolocation
73,1306.9755,1306.9871,37500,41591,Pipistrellus nathusii,0.168,0.219,-1,Echolocation
74,1329.9034,1329.9092,39218,51108,Myotis daubentonii,0.109,0.238,-1,Echolocation
75,1330.0055,1330.0106,39218,48006,Barbastellus barbastellus,0.152,0.199,-1,Echolocation
76,1330.5585,1330.5645,40937,50204,Pipistrellus nathusii,0.16,0.292,-1,Echolocation
77,1330.7485,1330.7543,35781,47436,Barbastellus barbastellus,0.204,0.343,-1,Echolocation
78,1331.7935,1331.8033,34921,43420,Pipistrellus nathusii,0.178,0.392,-1,Echolocation
79,1332.3745,1332.3834,38359,44895,Pipistrellus nathusii,0.216,0.394,-1,Echolocation
80,1336.2686,1336.2843,22890,28529,Nyctalus leisleri,0.19,0.412,-1,Echolocation
81,1336.9315,1336.9447,23750,28513,Nyctalus leisleri,0.244,0.458,-1,Echolocation
82,1337.1935,1337.2144,23750,26809,Nyctalus leisleri,0.132,0.203,-1,Echolocation
83,1339.4585,1339.4717,23750,28569,Nyctalus leisleri,0.262,0.476,-1,Echolocation
84,1339.9926,1340.0071,23750,27585,Nyctalus leisleri,0.356,0.469,-1,Echolocation
85,1343.7065,1343.7166,27187,33404,Eptesicus serotinus,0.104,0.204,-1,Echolocation
86,1345.7695,1345.7809,23750,29231,Nyctalus leisleri,0.331,0.528,-1,Echolocation
87,1346.9775,1346.9889,25468,31206,Nyctalus leisleri,0.24,0.486,-1,Echolocation
88,1349.5594,1349.5767,22031,27074,Nyctalus leisleri,0.234,0.387,-1,Echolocation
89,1349.8405,1349.86,22890,26217,Nyctalus leisleri,0.108,0.192,-1,Echolocation
90,1350.7645,1350.785,22031,25636,Nyctalus leisleri,0.118,0.201,-1,Echolocation
91,1361.0605,1361.0745,22890,28385,Nyctalus leisleri,0.409,0.605,-1,Echolocation
92,1363.3695,1363.3835,22031,27080,Nyctalus leisleri,0.404,0.561,-1,Echolocation
93,1364.1685,1364.1825,22890,28198,Nyctalus leisleri,0.463,0.641,-1,Echolocation
94,1366.5975,1366.6211,22031,25707,Nyctalus leisleri,0.132,0.211,-1,Echolocation
95,1382.6956,1382.709,28906,33037,Eptesicus serotinus,0.091,0.182,-1,Echolocation
96,1388.1295,1388.1471,26328,29456,Nyctalus leisleri,0.323,0.401,-1,Echolocation
97,1396.1445,1396.1597,35781,39070,Pipistrellus nathusii,0.143,0.209,-1,Echolocation
98,1428.4485,1428.4709,23750,27654,Nyctalus leisleri,0.138,0.23,-1,Echolocation
99,1430.0505,1430.0647,23750,28354,Nyctalus leisleri,0.207,0.331,-1,Echolocation
100,1430.4355,1430.4546,23750,27963,Nyctalus leisleri,0.409,0.473,-1,Echolocation
101,1431.1155,1431.1368,23750,27447,Nyctalus leisleri,0.106,0.193,-1,Echolocation
102,1431.3795,1431.4014,23750,27598,Nyctalus leisleri,0.119,0.197,-1,Echolocation
103,1432.0594,1432.0809,23750,28198,Nyctalus leisleri,0.154,0.246,-1,Echolocation
104,1435.2946,1435.3037,25468,33459,Eptesicus serotinus,0.083,0.213,-1,Echolocation
105,1456.4945,1456.5042,34062,39405,Pipistrellus nathusii,0.09,0.238,-1,Echolocation
106,1478.0945,1478.1141,22031,25524,Nyctalus leisleri,0.139,0.226,-1,Echolocation
107,1502.5515,1502.5651,23750,27692,Nyctalus leisleri,0.268,0.386,-1,Echolocation
108,1556.2314,1556.2533,22031,25599,Nyctalus leisleri,0.188,0.25,-1,Echolocation
109,1556.7445,1556.7637,22890,26000,Nyctalus leisleri,0.22,0.302,-1,Echolocation
110,1557.0095,1557.0264,22890,26583,Nyctalus leisleri,0.295,0.397,-1,Echolocation
111,1557.2585,1557.2766,22031,27693,Nyctalus leisleri,0.209,0.446,-1,Echolocation
112,1557.5255,1557.541,22890,26975,Nyctalus leisleri,0.308,0.404,-1,Echolocation
113,1557.7965,1557.8134,23750,27968,Nyctalus leisleri,0.269,0.383,-1,Echolocation
114,1558.0754,1558.0933,22890,27053,Nyctalus leisleri,0.12,0.236,-1,Echolocation
115,1558.4805,1558.5006,22890,27785,Nyctalus leisleri,0.149,0.302,-1,Echolocation
116,1561.7325,1561.7523,23750,27502,Nyctalus leisleri,0.265,0.339,-1,Echolocation
117,1561.9554,1561.9778,22890,28302,Nyctalus leisleri,0.165,0.347,-1,Echolocation
118,1562.1835,1562.207,23750,27824,Nyctalus leisleri,0.164,0.263,-1,Echolocation
119,1562.3915,1562.4076,23750,28454,Nyctalus leisleri,0.145,0.313,-1,Echolocation
120,1563.0605,1563.0739,25468,29321,Nyctalus leisleri,0.208,0.332,-1,Echolocation
121,1563.2784,1563.2928,23750,28797,Nyctalus leisleri,0.262,0.429,-1,Echolocation
122,1565.4955,1565.5078,24609,29109,Nyctalus leisleri,0.167,0.357,-1,Echolocation
123,1567.9885,1568.0,24609,30158,Eptesicus serotinus,0.09,0.216,-1,Echolocation
124,1569.2985,1569.3156,25468,29707,Nyctalus leisleri,0.095,0.183,-1,Echolocation
125,1571.5315,1571.5486,24609,29967,Nyctalus leisleri,0.266,0.422,-1,Echolocation
126,1572.6145,1572.6344,22890,26967,Nyctalus leisleri,0.226,0.301,-1,Echolocation
127,1573.5305,1573.5488,22031,27665,Nyctalus noctula,0.236,0.461,-1,Echolocation
128,1574.3625,1574.3853,22890,28291,Nyctalus leisleri,0.216,0.387,-1,Echolocation
129,1575.6605,1575.6754,22890,27926,Nyctalus leisleri,0.282,0.467,-1,Echolocation
130,1576.3055,1576.3286,22031,26814,Nyctalus leisleri,0.149,0.322,-1,Echolocation
131,1583.7375,1583.7555,22031,24989,Nyctalus leisleri,0.127,0.225,-1,Echolocation
132,1597.2784,1597.2908,22031,26149,Nyctalus leisleri,0.304,0.379,-1,Echolocation
133,1634.2985,1634.3098,38359,41694,Pipistrellus nathusii,0.199,0.221,-1,Echolocation
134,1643.7745,1643.7939,22890,26676,Nyctalus leisleri,0.46,0.511,-1,Echolocation
135,1644.0396,1644.0552,23750,27144,Nyctalus leisleri,0.318,0.404,-1,Echolocation
136,1644.2965,1644.3164,22890,26849,Nyctalus leisleri,0.281,0.347,-1,Echolocation
137,1644.6785,1644.6986,23750,27249,Nyctalus leisleri,0.31,0.377,-1,Echolocation
138,1644.9415,1644.9596,22890,26194,Nyctalus leisleri,0.387,0.423,-1,Echolocation
139,1645.4615,1645.4811,22890,26039,Nyctalus leisleri,0.582,0.626,-1,Echolocation
140,1645.7325,1645.752,22890,26482,Nyctalus leisleri,0.137,0.193,-1,Echolocation
141,1645.8445,1645.8638,22890,25821,Nyctalus leisleri,0.539,0.578,-1,Echolocation
142,1646.3545,1646.3734,22890,26353,Nyctalus leisleri,0.585,0.64,-1,Echolocation
143,1646.7435,1646.7615,22890,25769,Nyctalus leisleri,0.671,0.697,-1,Echolocation
144,1647.1335,1647.1533,22890,26001,Nyctalus leisleri,0.634,0.666,-1,Echolocation
145,1647.5245,1647.5441,22890,26530,Nyctalus leisleri,0.523,0.57,-1,Echolocation
146,1648.0505,1648.0706,22890,26512,Nyctalus leisleri,0.478,0.518,-1,Echolocation
147,1669.5605,1669.571,22031,29747,Nyctalus noctula,0.058,0.181,-1,Echolocation
148,1684.0875,1684.1005,25468,30324,Nyctalus leisleri,0.11,0.252,-1,Echolocation
149,1700.4175,1700.4352,26328,29878,Nyctalus leisleri,0.097,0.19,-1,Echolocation
150,1717.5385,1717.547,46953,50504,Pipistrellus pipistrellus,0.163,0.186,-1,Echolocation
151,1772.7314,1772.752,26328,30222,Nyctalus leisleri,0.149,0.249,-1,Echolocation
152,1784.1014,1784.1233,20312,23156,Nyctalus noctula,0.131,0.22,-1,Echolocation
