,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
0,66.9305,66.9395,24609,32701,Eptesicus serotinus,0.151,0.311,-1,Echolocation
1,858.0225,858.0405,23750,27567,Nyctalus leisleri,0.391,0.474,-1,Echolocation
2,859.2105,859.2256,23750,28152,Nyctalus leisleri,0.542,0.636,-1,Echolocation
3,859.4765,859.4905,23750,28839,Nyctalus leisleri,0.248,0.415,-1,Echolocation
4,860.2575,860.2741,23750,28729,Nyctalus leisleri,0.211,0.357,-1,Echolocation
5,861.0665,861.0796,23750,27998,Nyctalus leisleri,0.301,0.426,-1,Echolocation
6,861.8675,861.8828,22890,27242,Nyctalus leisleri,0.411,0.553,-1,Echolocation
7,862.1405,862.1571,23750,27918,Nyctalus leisleri,0.358,0.438,-1,Echolocation
8,869.0125,869.028,24609,29112,Nyctalus leisleri,0.222,0.409,-1,Echolocation
9,869.5455,869.5594,24609,28617,Nyctalus leisleri,0.184,0.325,-1,Echolocation
10,1060.9235,1060.9392,23750,28410,Nyctalus leisleri,0.212,0.331,-1,Echolocation
11,1066.7166,1066.7314,22031,25857,Nyctalus leisleri,0.327,0.503,-1,Echolocation
12,1067.0045,1067.0236,22031,26356,Nyctalus leisleri,0.403,0.507,-1,Echolocation
13,1068.2405,1068.2576,22890,26227,Nyctalus leisleri,0.309,0.377,-1,Echolocation
14,1068.4515,1068.4644,23750,28895,Nyctalus leisleri,0.397,0.59,-1,Echolocation
15,1069.3564,1069.3722,22031,26131,Nyctalus leisleri,0.298,0.468,-1,Echolocation
16,1077.8445,1077.865,22031,25205,Nyctalus leisleri,0.257,0.313,-1,Echolocation
17,1078.5425,1078.5613,22890,27283,Nyctalus leisleri,0.19,0.328,-1,Echolocation
18,1082.2946,1082.3087,23750,28181,Nyctalus leisleri,0.424,0.553,-1,Echolocation
19,1085.3395,1085.3468,39218,45281,Pipistrellus nathusii,0.397,0.467,-1,Echolocation
20,1085.4375,1085.4443,40937,49376,Pipistrellus nathusii,0.414,0.489,-1,Echolocation
21,1088.7515,1088.7656,22890,29134,Nyctalus leisleri,0.208,0.526,-1,Echolocation
22,1089.3525,1089.3687,22031,27048,Nyctalus leisleri,0.481,0.594,-1,Echolocation
23,1089.6455,1089.6655,22031,28089,Nyctalus noctula,0.14,0.419,-1,Echolocation
24,1090.3485,1090.3684,22031,27398,Nyctalus leisleri,0.2,0.441,-1,Echolocation
25,1099.9604,1099.9744,23750,28938,Nyctalus leisleri,0.439,0.606,-1,Echolocation
26,1100.2455,1100.2605,22890,28309,Nyctalus leisleri,0.334,0.531,-1,Echolocation
27,1133.1064,1133.1211,22890,27856,Nyctalus leisleri,0.181,0.365,-1,Echolocation
28,1134.1085,1134.1289,22890,27097,Nyctalus leisleri,0.202,0.315,-1,Echolocation
29,1138.3165,1138.33,23750,28884,Nyctalus leisleri,0.334,0.52,-1,Echolocation
30,1164.3044,1164.3224,22890,26738,Nyctalus leisleri,0.251,0.349,-1,Echolocation
31,1330.7485,1330.7543,35781,47436,Barbastellus barbastellus,0.204,0.343,-1,Echolocation
32,1331.7935,1331.8033,34921,43420,Pipistrellus nathusii,0.178,0.392,-1,Echolocation
33,1332.3745,1332.3834,38359,44895,Pipistrellus nathusii,0.216,0.394,-1,Echolocation
34,1336.2686,1336.2843,22890,28529,Nyctalus leisleri,0.19,0.412,-1,Echolocation
35,1336.9315,1336.9447,23750,28513,Nyctalus leisleri,0.244,0.458,-1,Echolocation
36,1339.4585,1339.4717,23750,28569,Nyctalus leisleri,0.262,0.476,-1,Echolocation
37,1339.9926,1340.0071,23750,27585,Nyctalus leisleri,0.356,0.469,-1,Echolocation
38,1345.7695,1345.7809,23750,29231,Nyctalus leisleri,0.331,0.528,-1,Echolocation
39,1346.9775,1346.9889,25468,31206,Nyctalus leisleri,0.24,0.486,-1,Echolocation
40,1349.5594,1349.5767,22031,27074,Nyctalus leisleri,0.234,0.387,-1,Echolocation
41,1361.0605,1361.0745,22890,28385,Nyctalus leisleri,0.409,0.605,-1,Echolocation
42,1363.3695,1363.3835,22031,27080,Nyctalus leisleri,0.404,0.561,-1,Echolocation
43,1364.1685,1364.1825,22890,28198,Nyctalus leisleri,0.463,0.641,-1,Echolocation
44,1388.1295,1388.1471,26328,29456,Nyctalus leisleri,0.323,0.401,-1,Echolocation
45,1430.0505,1430.0647,23750,28354,Nyctalus leisleri,0.207,0.331,-1,Echolocation
46,1430.4355,1430.4546,23750,27963,Nyctalus leisleri,0.409,0.473,-1,Echolocation
47,1502.5515,1502.5651,23750,27692,Nyctalus leisleri,0.268,0.386,-1,Echolocation
48,1556.7445,1556.7637,22890,26000,Nyctalus leisleri,0.22,0.302,-1,Echolocation
49,1557.0095,1557.0264,22890,26583,Nyctalus leisleri,0.295,0.397,-1,Echolocation
50,1557.2585,1557.2766,22031,27693,Nyctalus leisleri,0.209,0.446,-1,Echolocation
51,1557.5255,1557.541,22890,26975,Nyctalus leisleri,0.308,0.404,-1,Echolocation
52,1557.7965,1557.8134,23750,27968,Nyctalus leisleri,0.269,0.383,-1,Echolocation
53,1558.4805,1558.5006,22890,27785,Nyctalus leisleri,0.149,0.302,-1,Echolocation
54,1561.7325,1561.7523,23750,27502,Nyctalus leisleri,0.265,0.339,-1,Echolocation
55,1561.9554,1561.9778,22890,28302,Nyctalus leisleri,0.165,0.347,-1,Echolocation
56,1562.3915,1562.4076,23750,28454,Nyctalus leisleri,0.145,0.313,-1,Echolocation
57,1563.0605,1563.0739,25468,29321,Nyctalus leisleri,0.208,0.332,-1,Echolocation
58,1563.2784,1563.2928,23750,28797,Nyctalus leisleri,0.262,0.429,-1,Echolocation
59,1565.4955,1565.5078,24609,29109,Nyctalus leisleri,0.167,0.357,-1,Echolocation
60,1571.5315,1571.5486,24609,29967,Nyctalus leisleri,0.266,0.422,-1,Echolocation
61,1572.6145,1572.6344,22890,26967,Nyctalus leisleri,0.226,0.301,-1,Echolocation
62,1573.5305,1573.5488,22031,27665,Nyctalus noctula,0.236,0.461,-1,Echolocation
63,1574.3625,1574.3853,22890,28291,Nyctalus leisleri,0.216,0.387,-1,Echolocation
64,1575.6605,1575.6754,22890,27926,Nyctalus leisleri,0.282,0.467,-1,Echolocation
65,1576.3055,1576.3286,22031,26814,Nyctalus leisleri,0.149,0.322,-1,Echolocation
66,1597.2784,1597.2908,22031,26149,Nyctalus leisleri,0.304,0.379,-1,Echolocation
67,1643.7745,1643.7939,22890,26676,Nyctalus leisleri,0.46,0.511,-1,Echolocation
68,1644.0396,1644.0552,23750,27144,Nyctalus leisleri,0.318,0.404,-1,Echolocation
69,1644.2965,1644.3164,22890,26849,Nyctalus leisleri,0.281,0.347,-1,Echolocation
70,1644.6785,1644.6986,23750,27249,Nyctalus leisleri,0.31,0.377,-1,Echolocation
71,1644.9415,1644.9596,22890,26194,Nyctalus leisleri,0.387,0.423,-1,Echolocation
72,1645.4615,1645.4811,22890,26039,Nyctalus leisleri,0.582,0.626,-1,Echolocation
73,1645.8445,1645.8638,22890,25821,Nyctalus leisleri,0.539,0.578,-1,Echolocation
74,1646.3545,1646.3734,22890,26353,Nyctalus leisleri,0.585,0.64,-1,Echolocation
75,1646.7435,1646.7615,22890,25769,Nyctalus leisleri,0.671,0.697,-1,Echolocation
76,1647.1335,1647.1533,22890,26001,Nyctalus leisleri,0.634,0.666,-1,Echolocation
77,1647.5245,1647.5441,22890,26530,Nyctalus leisleri,0.523,0.57,-1,Echolocation
78,1648.0505,1648.0706,22890,26512,Nyctalus leisleri,0.478,0.518,-1,Echolocation
