Time (UTC),02/10/25,02/11/25,02/12/25,02/13/25,02/14/25,02/15/25,02/16/25,02/17/25,02/18/25,02/19/25,02/20/25,02/21/25,02/22/25,02/23/25,02/24/25,02/25/25,02/26/25,02/27/25,02/28/25,03/01/25,03/02/25,03/03/25,03/04/25,03/05/25,03/06/25,03/07/25,03/08/25,03/09/25,03/10/25,03/11/25,03/12/25,03/13/25,03/14/25,03/15/25,03/16/25,03/17/25,03/18/25,03/19/25,03/20/25,03/21/25,03/22/25,03/23/25,03/24/25,03/25/25,03/26/25,03/27/25,03/28/25,03/29/25,03/30/25,03/31/25,04/01/25,04/02/25,04/03/25,04/04/25,04/05/25,04/06/25,04/07/25,04/08/25,04/09/25,04/10/25,04/11/25,04/12/25,04/13/25,04/14/25,04/15/25,04/16/25,04/17/25,04/18/25,04/19/25,04/20/25,04/21/25,04/22/25,04/23/25,04/24/25,04/25/25,04/26/25,04/27/25,04/28/25,04/29/25,04/30/25,05/01/25,05/02/25,05/03/25,05/04/25,05/05/25,05/06/25,05/07/25,05/08/25,05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25,05/24/25,05/25/25,05/26/25,05/27/25,05/28/25,05/29/25,05/30/25,05/31/25,06/01/25,06/02/25,06/03/25,06/04/25,06/05/25,06/06/25,06/07/25,06/08/25,06/09/25,06/10/25,06/11/25,06/12/25,06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25,06/20/25,06/21/25,06/22/25,06/23/25,06/24/25,06/25/25,06/26/25,06/27/25,06/28/25,06/29/25,06/30/25,07/01/25,07/02/25,07/03/25,07/04/25,07/05/25,07/06/25,07/07/25,07/08/25,07/09/25,07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.7777777777777772,0.0,,,,,,,2.2222222222222223,0.0,38.88888888888889,26.666666666666668,21.666666666666668,16.666666666666668,33.888888888888886,15.0,1.111111111111111,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,1.111111111111111,0.0,,,,,,,0.0,15.0,82.77777777777777,85.55555555555556,84.44444444444443,65.55555555555554,72.22222222222221,50.0,16.666666666666668,64.44444444444444,73.33333333333334,52.22222222222222,42.77777777777778,0.0,12.22222222222222,12.22222222222222,2.2222222222222223,0.0,12.777777777777779,,1.111111111111111,0.0,9.444444444444443,0.0,0.0,0.5555555555555556,3.3333333333333335,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,8.88888888888889,75.55555555555554,83.88888888888887,50.0,49.44444444444445,66.66666666666667,40.55555555555555,1.6666666666666667,35.555555555555564,40.55555555555555,18.333333333333336,57.77777777777778,0.5555555555555556,0.0,15.0,0.5555555555555556,1.6666666666666667,0.0,,2.7777777777777772,0.0,58.888888888888886,15.555555555555552,0.0,8.88888888888889,37.22222222222223,4.444444444444445,20.555555555555557,10.555555555555555,0.0,21.11111111111111,17.77777777777778,28.88888888888889,18.888888888888886,57.22222222222222,38.88888888888889,6.11111111111111,7.777777777777776,3.888888888888889,2.7777777777777772,0.5555555555555556,8.333333333333334,0.0,3.3333333333333335,2.2222222222222223,18.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.6666666666666667,76.1111111111111,73.8888888888889,67.77777777777776,62.77777777777777,70.0,35.0,0.0,28.333333333333332,44.444444444444436,23.88888888888889,53.888888888888886,0.5555555555555556,6.11111111111111,5.5555555555555545,0.0,0.0,1.6666666666666667,,1.111111111111111,0.0,71.66666666666667,47.77777777777778,0.0,1.111111111111111,12.777777777777779,5.0,48.333333333333336,9.444444444444443,2.2222222222222223,47.77777777777778,23.333333333333332,11.666666666666666,46.111111111111114,87.22222222222223,42.77777777777778,35.0,22.777777777777775,5.5555555555555545,3.888888888888889,0.0,47.77777777777778,17.77777777777778,4.444444444444445,42.22222222222222,13.333333333333334,6.11111111111111,6.666666666666667,1.111111111111111,6.666666666666667,13.333333333333334,6.11111111111111,,,,,,,,8.333333333333334,10.0,20.0,1.6666666666666667,3.888888888888889,16.666666666666668,10.555555555555555,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,5.0,10.0,73.33333333333334,78.88888888888887,72.22222222222221,61.666666666666664,27.222222222222225,30.555555555555554,1.111111111111111,37.22222222222223,21.11111111111111,25.555555555555557,63.88888888888889,0.0,11.111111111111109,0.5555555555555556,0.0,0.0,0.5555555555555556,,2.7777777777777772,0.0,40.55555555555555,16.666666666666668,0.0,3.3333333333333335,20.555555555555557,10.555555555555555,43.888888888888886,2.2222222222222223,3.888888888888889,38.333333333333336,23.333333333333332,42.22222222222222,50.0,88.88888888888887,65.55555555555554,92.22222222222223,75.0,42.77777777777778,1.6666666666666667,0.0,55.0,6.11111111111111,8.333333333333334,72.22222222222221,51.111111111111114,2.2222222222222223,3.888888888888889,1.6666666666666667,1.111111111111111,15.555555555555552,0.5555555555555556,,,,,,,,7.222222222222222,10.555555555555555,93.33333333333333,59.44444444444445,38.88888888888889,67.22222222222221,21.11111111111111,52.77777777777777,33.333333333333336,53.888888888888886,35.555555555555564,10.555555555555555,23.88888888888889,36.11111111111111,20.555555555555557,12.777777777777779,11.111111111111109,1.111111111111111,18.333333333333336,12.777777777777779,2.7777777777777772,5.0,0.0,5.0,11.666666666666666,5.0,0.0,1.111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.7777777777777772,8.333333333333334,72.77777777777776,77.22222222222223,78.88888888888887,53.888888888888886,11.111111111111109,36.11111111111111,2.2222222222222223,46.111111111111114,0.5555555555555556,25.555555555555557,47.77777777777778,0.0,7.777777777777776,0.0,0.0,0.0,0.0,,12.22222222222222,0.0,25.555555555555557,9.444444444444443,0.0,0.5555555555555556,32.22222222222223,2.7777777777777772,13.333333333333334,0.0,1.6666666666666667,45.55555555555555,25.555555555555557,51.111111111111114,19.444444444444446,93.33333333333333,10.555555555555555,91.1111111111111,88.88888888888887,51.666666666666664,8.88888888888889,0.0,60.55555555555554,21.11111111111111,25.555555555555557,65.55555555555554,48.888888888888886,20.0,1.6666666666666667,0.0,1.6666666666666667,3.888888888888889,3.3333333333333335,,,,,,,,0.0,92.22222222222223,98.8888888888889,78.88888888888887,69.44444444444444,17.222222222222225,5.0,60.0,75.55555555555554,30.555555555555554,7.777777777777776,3.888888888888889,81.1111111111111,7.777777777777776,12.22222222222222,72.22222222222221,17.222222222222225,8.333333333333334,33.888888888888886,45.55555555555555,5.5555555555555545,16.666666666666668,0.0,45.55555555555555,24.444444444444443,3.3333333333333335,2.7777777777777772,6.666666666666667,3.888888888888889,4.444444444444445,24.444444444444443,1.6666666666666667,9.444444444444443,3.888888888888889,3.888888888888889,5.5555555555555545,9.444444444444443,7.222222222222222,3.888888888888889,14.444444444444445,2.2222222222222223,3.888888888888889,2.7777777777777772,0.0,1.111111111111111,0.0,0.0,13.888888888888891,,,,,,,,0.0,3.3333333333333335,1.111111111111111,2.2222222222222223,6.11111111111111,0.5555555555555556,,3.888888888888889,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,1.111111111111111,1.111111111111111,1.111111111111111,0.0,0.5555555555555556,1.6666666666666667,4.444444444444445,0.0,3.888888888888889,1.6666666666666667,1.111111111111111,1.6666666666666667,1.6666666666666667
