Time (UTC),03/03/25,03/04/25,03/05/25,03/06/25,03/07/25,03/08/25,03/09/25,03/10/25,03/11/25,03/12/25,03/13/25,03/14/25,03/15/25,03/16/25,03/17/25,03/18/25,03/19/25,03/20/25,03/21/25,03/22/25,03/23/25,03/24/25,03/25/25,03/26/25,03/27/25,03/28/25,03/29/25,03/30/25,03/31/25,04/01/25,04/02/25,04/03/25,04/04/25,04/05/25,04/06/25,04/07/25,04/08/25,04/09/25,04/10/25,04/11/25,04/12/25,04/13/25,04/14/25,04/15/25,04/16/25,04/17/25,04/18/25,04/19/25,04/20/25,04/21/25,04/22/25,04/23/25,04/24/25,04/25/25,04/26/25,04/27/25,04/28/25,04/29/25,04/30/25,05/01/25,05/02/25,05/03/25,05/04/25,05/05/25,05/06/25,05/07/25,05/08/25,05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25,05/24/25,05/25/25,05/26/25,05/27/25,05/28/25,05/29/25,05/30/25,05/31/25,06/01/25,06/02/25,06/03/25,06/04/25,06/05/25,06/06/25,06/07/25,06/08/25,06/09/25,06/10/25,06/11/25,06/12/25,06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25,06/20/25,06/21/25,06/22/25,06/23/25,06/24/25,06/25/25,06/26/25,06/27/25,06/28/25,06/29/25,06/30/25,07/01/25,07/02/25,07/03/25,07/04/25,07/05/25,07/06/25,07/07/25,07/08/25,07/09/25,07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25
00:00,,1.6666666666666667,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,16.11111111111111,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.111111111111111,,,,,,,,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,3.888888888888889,,,,,,,,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,2.2222222222222223,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0,,,,,,,,2.2222222222222223,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,2.2222222222222223,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,3.888888888888889,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.111111111111111,1.111111111111111,5.5555555555555545,0.0,1.111111111111111,1.6666666666666667,0.0,1.111111111111111,1.111111111111111,0.5555555555555556,1.6666666666666667,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.5555555555555556,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556
02:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.444444444444445,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,1.111111111111111,1.111111111111111,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,1.111111111111111,0.0,0.5555555555555556,2.2222222222222223,1.111111111111111,6.666666666666667,1.6666666666666667,1.111111111111111,2.2222222222222223,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,6.11111111111111,0.0,0.0,0.0
02:30,,0.0,0.0,1.111111111111111,5.5555555555555545,1.111111111111111,3.888888888888889,0.0,3.3333333333333335,0.0,0.5555555555555556,0.0,3.3333333333333335,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,1.111111111111111,,,,,,,,0.0,0.5555555555555556,0.0,0.5555555555555556,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.111111111111111,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,3.3333333333333335,0.0,1.111111111111111,9.444444444444443,1.111111111111111,8.88888888888889,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,2.7777777777777772,0.0,0.0,0.0
03:00,,2.7777777777777772,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.5555555555555556,2.7777777777777772,0.0,0.0,2.2222222222222223,0.0,0.0,3.888888888888889,0.0,3.888888888888889,0.0,3.3333333333333335,1.111111111111111,0.0,0.0,3.3333333333333335,0.0,71.1111111111111,31.111111111111104,0.0,18.333333333333336,6.11111111111111,23.333333333333332,38.333333333333336,36.666666666666664,13.333333333333334,9.444444444444443,12.777777777777779,30.0,27.222222222222225,5.5555555555555545,0.0,0.0,20.555555555555557,0.0,7.222222222222222,3.888888888888889,0.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,0.5555555555555556,1.6666666666666667,0.0,0.0,2.7777777777777772,0.0,1.6666666666666667,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,,,,,,,,0.0,0.0,0.5555555555555556,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,2.2222222222222223,1.6666666666666667,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,1.111111111111111,3.3333333333333335,5.0,1.6666666666666667,0.0,3.3333333333333335,3.888888888888889,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,1.6666666666666667,0.0,4.444444444444445,0.0,0.5555555555555556,0.0
03:30,,0.5555555555555556,0.0,0.0,1.111111111111111,6.666666666666667,1.111111111111111,0.5555555555555556,2.7777777777777772,0.5555555555555556,0.5555555555555556,0.0,2.2222222222222223,0.0,0.0,0.0,1.6666666666666667,1.111111111111111,0.0,0.5555555555555556,0.5555555555555556,2.2222222222222223,83.33333333333333,38.88888888888889,57.22222222222222,36.11111111111111,4.444444444444445,28.333333333333332,20.0,23.333333333333332,45.0,5.5555555555555545,10.555555555555555,50.0,53.888888888888886,2.7777777777777772,11.111111111111109,5.0,28.88888888888889,33.888888888888886,16.666666666666668,17.222222222222225,13.888888888888891,45.0,46.111111111111114,29.444444444444443,41.666666666666664,37.22222222222223,14.444444444444445,4.444444444444445,20.0,25.0,17.222222222222225,31.666666666666668,23.88888888888889,16.666666666666668,5.0,0.0,2.7777777777777772,0.0,0.0,22.777777777777775,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,,,,,,,,1.111111111111111,26.666666666666668,0.5555555555555556,0.0,3.888888888888889,0.0,0.0,0.0,0.0,1.111111111111111,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222222,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0
04:00,,1.111111111111111,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.7777777777777772,1.6666666666666667,1.111111111111111,0.0,32.77777777777777,13.888888888888891,19.444444444444446,4.444444444444445,6.11111111111111,23.333333333333332,18.333333333333336,21.666666666666668,15.555555555555552,22.777777777777775,46.666666666666664,62.22222222222221,0.0,6.11111111111111,0.5555555555555556,23.333333333333332,41.666666666666664,17.222222222222225,10.0,7.222222222222222,62.22222222222221,32.77777777777777,12.22222222222222,14.444444444444445,19.444444444444446,10.0,4.444444444444445,100.0,26.11111111111111,53.333333333333336,51.666666666666664,41.111111111111114,56.666666666666664,5.0,5.0,15.555555555555552,29.444444444444443,26.666666666666668,61.666666666666664,8.333333333333334,39.444444444444436,37.22222222222223,25.0,17.222222222222225,21.11111111111111,1.111111111111111,2.7777777777777772,8.88888888888889,13.333333333333334,3.888888888888889,19.444444444444446,0.0,7.777777777777776,0.0,1.111111111111111,0.0,1.6666666666666667,21.11111111111111,12.22222222222222,,,,,,,,18.888888888888886,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,1.6666666666666667,1.111111111111111,2.7777777777777772,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
04:30,,1.6666666666666667,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,1.111111111111111,0.0,0.0,1.111111111111111,0.0,96.1111111111111,20.0,0.5555555555555556,46.111111111111114,0.5555555555555556,0.5555555555555556,1.6666666666666667,11.111111111111109,0.0,41.666666666666664,15.0,31.111111111111104,64.44444444444444,0.0,4.444444444444445,0.0,10.0,15.555555555555552,11.666666666666666,8.88888888888889,19.444444444444446,27.777777777777782,13.333333333333334,18.888888888888886,21.11111111111111,18.333333333333336,5.5555555555555545,0.0,53.333333333333336,3.888888888888889,43.888888888888886,32.77777777777777,13.333333333333334,43.888888888888886,16.11111111111111,5.0,8.333333333333334,11.666666666666666,10.555555555555555,45.0,8.88888888888889,56.111111111111114,86.11111111111113,70.55555555555554,40.55555555555555,65.55555555555554,28.88888888888889,7.222222222222222,11.111111111111109,47.77777777777778,17.77777777777778,17.77777777777778,26.666666666666668,37.77777777777777,1.111111111111111,39.444444444444436,3.3333333333333335,22.777777777777775,46.111111111111114,42.77777777777778,,,,,,,,30.555555555555554,41.111111111111114,24.444444444444443,33.888888888888886,20.0,30.555555555555554,5.5555555555555545,16.11111111111111,11.666666666666666,0.5555555555555556,0.0,1.6666666666666667,6.11111111111111,1.111111111111111,1.111111111111111,2.2222222222222223,0.0,1.111111111111111,0.0,3.3333333333333335,3.3333333333333335,8.333333333333334,36.666666666666664,3.3333333333333335,3.888888888888889,0.0,0.0,1.111111111111111,3.3333333333333335,0.5555555555555556,0.5555555555555556,0.0,0.0,3.888888888888889,2.2222222222222223,1.111111111111111,0.0,2.7777777777777772,0.0,0.0,0.0,1.6666666666666667,2.7777777777777772,0.0,1.111111111111111,0.0,1.6666666666666667,2.7777777777777772,0.0
