KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,56640.0,15.608907515650898,132.0625,132.0674,51250.0,67446.0,Echolocation,Myotis alcathoe,0.199,0.501,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241012_020000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48960.0,6.210072346896264,0.2545,0.2624,47812.0,64204.0,Echolocation,Pipistrellus pipistrellus,0.499,0.564,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,54720.0,10.882533180606426,46.5865,46.591499999999996,47812.0,64396.0,Echolocation,Pipistrellus pipistrellus,0.446,0.53,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48960.0,7.466669043555866,75.4865,75.4911,46953.0,61698.0,Echolocation,Pipistrellus pipistrellus,0.535,0.592,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48000.0,11.51763753976455,92.7485,92.756,44375.0,57880.0,Echolocation,Pipistrellus pipistrellus,0.435,0.633,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48000.0,10.097657984601895,134.2425,134.2456,44375.0,67422.0,Echolocation,Myotis alcathoe,0.211,0.528,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48960.0,2.256791376080087,184.2095,184.2149,47812.0,59461.0,Echolocation,Pipistrellus pipistrellus,0.506,0.533,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48960.0,5.6414369356436485,223.3115,223.317,47812.0,62295.0,Echolocation,Pipistrellus pipistrellus,0.563,0.642,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,46080.0,7.4841426896516055,259.1395,259.1445,45234.0,56379.0,Echolocation,Pipistrellus pipistrellus,0.5,0.522,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48000.0,3.2218722934529027,286.5615,286.5673,46953.0,54349.0,Echolocation,Pipistrellus pipistrellus,0.48,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_074000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,55680.0,5.681732581155058,116.8825,116.8869,47812.0,61577.0,Echolocation,Pipistrellus pipistrellus,0.418,0.528,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_075000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48000.0,7.359843358006271,154.2145,154.2196,44375.0,58218.0,Echolocation,Pipistrellus pipistrellus,0.557,0.598,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_075000.WAV,recover-20241018,UBNA_001,Telephone Field
HF,48960.0,11.428238767562107,186.4385,186.4436,47812.0,64061.0,Echolocation,Pipistrellus pipistrellus,0.509,0.56,-1,192000.0,/mnt/ubna_data_04/recover-20241018/UBNA_001/20241015_075000.WAV,recover-20241018,UBNA_001,Telephone Field
