start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
369.3595,369.3664,43515.0,56668.0,Echolocation,Pipistrellus pipistrellus,0.422,0.537,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
369.5895,369.5956,43515.0,59633.0,Echolocation,Pipistrellus pipistrellus,0.319,0.599,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
369.7095,369.7159,43515.0,56831.0,Echolocation,Pipistrellus pipistrellus,0.44,0.658,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
369.8205,369.8275,42656.0,53430.0,Echolocation,Pipistrellus pipistrellus,0.503,0.64,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
369.9315,369.9392,43515.0,57499.0,Echolocation,Pipistrellus pipistrellus,0.482,0.624,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.1595,370.1657,44375.0,57138.0,Echolocation,Pipistrellus pipistrellus,0.486,0.663,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.2705,370.2788,42656.0,57724.0,Echolocation,Pipistrellus nathusii,0.25,0.622,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.4185,370.4246,43515.0,53155.0,Echolocation,Pipistrellus pipistrellus,0.469,0.627,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.5415,370.5488,40937.0,52019.0,Echolocation,Pipistrellus nathusii,0.521,0.584,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.7615,370.7691,40937.0,57468.0,Echolocation,Pipistrellus nathusii,0.535,0.636,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.8735,370.8827,41796.0,53089.0,Echolocation,Pipistrellus nathusii,0.362,0.559,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
370.9765,370.9854,42656.0,54197.0,Echolocation,Pipistrellus nathusii,0.271,0.629,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
371.1885,371.1963,41796.0,55138.0,Echolocation,Pipistrellus nathusii,0.355,0.591,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
371.3115,371.3189,41796.0,56022.0,Echolocation,Pipistrellus nathusii,0.472,0.597,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
371.5315,371.5378,42656.0,53387.0,Echolocation,Pipistrellus pipistrellus,0.377,0.612,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
371.7935,371.8027,42656.0,57276.0,Echolocation,Pipistrellus nathusii,0.26,0.603,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
789.3205,789.3256,39218.0,53864.0,Echolocation,Pipistrellus nathusii,0.23,0.559,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
790.0375,790.0444,40078.0,54029.0,Echolocation,Pipistrellus nathusii,0.481,0.536,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
790.3485,790.3579,42656.0,49308.0,Echolocation,Pipistrellus nathusii,0.487,0.502,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220829_063000.WAV,recover-20220828,UBNA_007,Telephone Field
