KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,0.0,1.414259136296666,266.39549999999997,266.4088,28046.0,30704.0,Echolocation,Nyctalus leisleri,0.456,0.513,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240829_173000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,1.5204048947074964,84.3025,84.3165,23750.0,29721.0,Echolocation,Nyctalus leisleri,0.245,0.605,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_033000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,2.666213948776459,185.9225,185.9377,22890.0,27709.0,Echolocation,Nyctalus leisleri,0.348,0.602,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240901_041000.WAV,recover-20240905,UBNA_012,Foliage
HF,25920.0,3.9865081233143966,90.0745,90.0895,23750.0,35246.0,Echolocation,Eptesicus serotinus,0.46,0.646,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_033000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,3.2396865342243193,163.4855,163.5028,24609.0,28209.0,Echolocation,Nyctalus leisleri,0.371,0.524,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240901_041000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,1.6163530152429952,119.0675,119.0826,23750.0,27254.0,Echolocation,Nyctalus leisleri,0.407,0.509,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240901_041000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,0.7776846215491677,164.5515,164.5667,23750.0,28343.0,Echolocation,Nyctalus leisleri,0.325,0.529,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_033000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,0.800723113075258,241.8295,241.8475,22890.0,26479.0,Echolocation,Nyctalus leisleri,0.521,0.613,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_033000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,0.47041733563863575,10.9265,10.9431,22890.0,26829.0,Echolocation,Nyctalus leisleri,0.43,0.509,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_034000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,0.7695381301323596,44.539500000000004,44.5451,46953.0,57148.0,Echolocation,Pipistrellus pipistrellus,0.502,0.562,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_034000.WAV,recover-20240905,UBNA_012,Foliage
HF,960.0,1.9675138950602205,69.5345,69.5474,22890.0,27545.0,Echolocation,Nyctalus leisleri,0.388,0.522,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_034000.WAV,recover-20240905,UBNA_012,Foliage
HF,24960.0,8.372247874103998,90.1165,90.133,23750.0,32396.0,Echolocation,Eptesicus serotinus,0.284,0.589,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_034000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,4.179061857981791,252.8635,252.8769,23750.0,29273.0,Echolocation,Nyctalus leisleri,0.356,0.585,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240901_040000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,1.8186488611136888,122.6825,122.6876,44375.0,55251.0,Echolocation,Pipistrellus pipistrellus,0.438,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_034000.WAV,recover-20240905,UBNA_012,Foliage
HF,0.0,0.800518456644081,160.8125,160.826,23750.0,28172.0,Echolocation,Nyctalus leisleri,0.479,0.637,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_012/20240903_034000.WAV,recover-20240905,UBNA_012,Foliage
