KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,0.7184381876135038,28.7655,28.7744,58125.0,66166.0,Pipistrellus pygmaeus,0.281,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,65280.0,0.18314665781111622,33.2355,33.2514,62421.0,68356.0,Pipistrellus pygmaeus,0.082,0.206,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
LF,23040.0,-1.4560698329482742,39.8245,39.8405,22890.0,27653.0,Nyctalus leisleri,0.127,0.202,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,65280.0,8.594107945858767,42.079499999999996,42.0998,64140.0,69719.0,Pipistrellus pygmaeus,0.218,0.227,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,65280.0,-2.2302447106249,43.536500000000004,43.557900000000004,63281.0,68468.0,Pipistrellus pygmaeus,0.19,0.223,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,65280.0,4.563288287337194,62.6235,62.6429,64140.0,69101.0,Pipistrellus pygmaeus,0.237,0.244,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
LF,23040.0,3.4128988329537986,80.7005,80.7162,22031.0,27366.0,Nyctalus noctula,0.087,0.219,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
LF,25920.0,9.972661976658658,91.3125,91.3271,25468.0,28943.0,Nyctalus leisleri,0.214,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,93120.0,-11.215430708198646,103.0295,103.0484,79609.0,95240.0,Rhinolophus hipposideros,0.258,0.259,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,46080.0,2.9618128356180344,117.6405,117.6506,46953.0,51606.0,Pipistrellus pipistrellus,0.261,0.29,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
HF,65280.0,4.127784111207619,123.4065,123.4251,64140.0,69226.0,Pipistrellus pygmaeus,0.229,0.248,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_024/20250303_175000.WAV,recover-20250310,UBNA_024,Telephone Field
