,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
0,3.7705,3.7774,46093,54897,Pipistrellus pipistrellus,0.505,0.541,-1,Echolocation
1,4.3085,4.3139,46093,58971,Pipistrellus pipistrellus,0.512,0.542,-1,Echolocation
2,4.4425,4.4476,44375,60173,Pipistrellus pipistrellus,0.351,0.464,-1,Echolocation
3,4.8505,4.8558,45234,62346,Pipistrellus pipistrellus,0.398,0.5,-1,Echolocation
4,5.0035,5.0094,45234,60411,Pipistrellus pipistrellus,0.491,0.544,-1,Echolocation
5,5.1515,5.1568,46093,61553,Pipistrellus pipistrellus,0.443,0.519,-1,Echolocation
6,5.2725,5.2776,46093,61355,Pipistrellus pipistrellus,0.557,0.627,-1,Echolocation
7,5.7835,5.7888,44375,58786,Pipistrellus pipistrellus,0.628,0.714,-1,Echolocation
8,8.2815,8.2895,38359,47027,Pipistrellus nathusii,0.346,0.513,-1,Echolocation
9,9.1595,9.1669,38359,47401,Pipistrellus nathusii,0.447,0.532,-1,Echolocation
10,9.4335,9.4418,38359,45616,Pipistrellus nathusii,0.454,0.557,-1,Echolocation
11,9.6025,9.611,38359,48501,Pipistrellus nathusii,0.406,0.525,-1,Echolocation
12,9.8805,9.8885,38359,48348,Pipistrellus nathusii,0.312,0.475,-1,Echolocation
13,10.1205,10.1281,39218,45867,Pipistrellus nathusii,0.438,0.483,-1,Echolocation
14,10.8665,10.8737,38359,47874,Pipistrellus nathusii,0.502,0.529,-1,Echolocation
15,32.6185,32.6344,24609,28318,Nyctalus leisleri,0.437,0.574,-1,Echolocation
16,36.7825,36.7982,24609,29390,Nyctalus leisleri,0.43,0.527,-1,Echolocation
17,37.3135,37.3277,23750,28035,Nyctalus leisleri,0.355,0.519,-1,Echolocation
18,37.9195,37.9353,24609,28338,Nyctalus leisleri,0.366,0.561,-1,Echolocation
19,38.6305,38.6472,23750,29324,Nyctalus leisleri,0.377,0.594,-1,Echolocation
20,38.9305,38.9464,23750,28946,Nyctalus leisleri,0.354,0.51,-1,Echolocation
21,39.7945,39.8136,24609,28193,Nyctalus leisleri,0.42,0.497,-1,Echolocation
22,39.9245,39.9295,46953,57103,Pipistrellus pipistrellus,0.504,0.551,-1,Echolocation
23,40.2255,40.2456,24609,28081,Nyctalus leisleri,0.376,0.529,-1,Echolocation
24,40.5385,40.5592,24609,27503,Nyctalus leisleri,0.365,0.461,-1,Echolocation
25,40.8365,40.841,48671,57813,Pipistrellus pipistrellus,0.468,0.51,-1,Echolocation
26,40.9515,40.9561,46093,62460,Pipistrellus pipistrellus,0.472,0.543,-1,Echolocation
27,40.9605,40.9796,24609,28326,Nyctalus leisleri,0.429,0.57,-1,Echolocation
28,41.0555,41.0614,46093,63209,Pipistrellus pipistrellus,0.419,0.601,-1,Echolocation
29,41.4425,41.4484,46953,59059,Pipistrellus pipistrellus,0.407,0.477,-1,Echolocation
30,41.6995,41.7172,23750,28586,Nyctalus leisleri,0.34,0.473,-1,Echolocation
31,41.8345,41.8497,23750,30125,Eptesicus serotinus,0.261,0.514,-1,Echolocation
32,44.7005,44.7171,24609,27758,Nyctalus leisleri,0.441,0.565,-1,Echolocation
33,45.3075,45.3148,39218,45000,Pipistrellus nathusii,0.496,0.527,-1,Echolocation
34,45.8965,45.9129,22890,28512,Nyctalus leisleri,0.289,0.467,-1,Echolocation
35,46.6375,46.6544,24609,29872,Nyctalus leisleri,0.331,0.535,-1,Echolocation
36,48.6135,48.6313,23750,27929,Nyctalus leisleri,0.479,0.568,-1,Echolocation
37,49.4555,49.472,24609,28447,Nyctalus leisleri,0.469,0.616,-1,Echolocation
38,49.8765,49.8916,22890,28096,Nyctalus leisleri,0.262,0.542,-1,Echolocation
39,51.0385,51.0589,23750,27402,Nyctalus leisleri,0.435,0.532,-1,Echolocation
40,51.7775,51.7961,23750,27924,Nyctalus leisleri,0.364,0.466,-1,Echolocation
41,52.8165,52.8352,24609,28308,Nyctalus leisleri,0.448,0.609,-1,Echolocation
42,63.9615,63.9665,48671,57364,Pipistrellus pipistrellus,0.449,0.521,-1,Echolocation
43,64.0955,64.1,47812,62375,Pipistrellus pipistrellus,0.536,0.592,-1,Echolocation
