KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,50880.0,5.814828336286847,170.5435,170.5467,46093.0,58787.0,Echolocation,Myotis mystacinus,0.288,0.514,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240911_024000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,48000.0,9.982761772414603,206.3485,206.35399999999998,46953.0,63587.0,Echolocation,Pipistrellus pipistrellus,0.44,0.509,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_105000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,48000.0,7.124310421638363,213.9735,213.9832,46953.0,62975.0,Echolocation,Pipistrellus pipistrellus,0.255,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_104000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,52800.0,9.55013209434535,197.2465,197.2493,45234.0,70083.0,Echolocation,Myotis mystacinus,0.238,0.571,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_104000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,46080.0,9.205613668596067,162.6995,162.7053,44375.0,58665.0,Echolocation,Pipistrellus pipistrellus,0.575,0.609,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_104000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,45120.0,9.139643624494786,61.4575,61.4648,43515.0,54101.0,Echolocation,Pipistrellus pipistrellus,0.467,0.571,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_104000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,52800.0,13.426610631833558,44.3085,44.313900000000004,52109.0,64976.0,Echolocation,Pipistrellus pygmaeus,0.546,0.559,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_104000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,48000.0,18.66888524538042,281.3425,281.3471,40937.0,80387.0,Echolocation,Myotis mystacinus,0.186,0.548,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_103000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,46080.0,9.56492229356878,181.3735,181.3785,45234.0,54195.0,Echolocation,Pipistrellus pipistrellus,0.477,0.508,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_103000.WAV,recover-20240919,UBNA_011,Telephone Field
HF,48960.0,8.460430146376867,177.6165,177.6208,47812.0,63783.0,Echolocation,Pipistrellus pipistrellus,0.545,0.588,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_011/20240913_103000.WAV,recover-20240919,UBNA_011,Telephone Field
