KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,46080.0,2.891977876130269,70.7505,70.7585,45234.0,50085.0,Echolocation,Pipistrellus pipistrellus,0.203,0.226,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_180000.WAV,recover-20250127,UBNA_022,Telephone Field
HF,47040.0,3.1020016994788917,170.1125,170.1183,46093.0,51169.0,Echolocation,Pipistrellus pipistrellus,0.212,0.22,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_180000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,22080.0,3.88438758955553,242.0725,242.0764,16875.0,35887.0,Echolocation,Plecotus austriacus,0.165,0.279,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_180000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,21120.0,3.3039399209712474,242.1975,242.2058,18593.0,30909.0,Echolocation,Plecotus austriacus,0.094,0.202,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_180000.WAV,recover-20250127,UBNA_022,Telephone Field
HF,46080.0,2.6510329341274486,296.4745,296.4782,27187.0,50703.0,Echolocation,Myotis daubentonii,0.114,0.229,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_180000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,26880.0,9.970765343236929,6.5145,6.529,25468.0,28924.0,Echolocation,Nyctalus leisleri,0.312,0.365,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,26880.0,5.03385119055432,10.9685,10.9805,25468.0,29372.0,Echolocation,Nyctalus leisleri,0.137,0.201,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,25920.0,10.71589961586106,14.9805,14.9947,25468.0,28609.0,Echolocation,Nyctalus leisleri,0.201,0.241,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
HF,42240.0,18.749966533388086,23.2975,23.306,40937.0,50478.0,Echolocation,Pipistrellus pipistrellus,0.156,0.246,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
HF,37440.0,5.591530504448782,31.3945,31.3989,22890.0,60856.0,Echolocation,Myotis nattereri,0.232,0.25,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,24000.0,4.445501318828182,32.6155,32.6285,23750.0,28582.0,Echolocation,Nyctalus leisleri,0.141,0.218,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,25920.0,0.37199079334039853,45.5085,45.5222,25468.0,29243.0,Echolocation,Nyctalus leisleri,0.184,0.247,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,21120.0,6.578748700149405,60.7365,60.7407,16875.0,36179.0,Echolocation,Plecotus austriacus,0.11,0.215,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,25920.0,0.43163318661598,63.5895,63.6035,25468.0,29155.0,Echolocation,Nyctalus leisleri,0.159,0.221,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,25920.0,2.2756159923593082,64.1125,64.1172,22890.0,48830.0,Echolocation,Myotis nattereri,0.198,0.238,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
LF,24960.0,-2.3960278266066695,68.2525,68.2681,25468.0,28399.0,Echolocation,Nyctalus leisleri,0.246,0.295,-1,192000.0,/mnt/ubna_data_04/recover-20250127/UBNA_022/20250113_181000.WAV,recover-20250127,UBNA_022,Telephone Field
