start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
263.3725,263.3779,45234.0,55821.0,Echolocation,Pipistrellus pipistrellus,0.464,0.501,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
263.4785,263.4838,46953.0,57562.0,Echolocation,Pipistrellus pipistrellus,0.482,0.502,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
263.5765,263.5819,46093.0,58086.0,Echolocation,Pipistrellus pipistrellus,0.586,0.623,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
263.6775,263.6821,46093.0,58762.0,Echolocation,Pipistrellus pipistrellus,0.493,0.546,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
263.7745,263.7794,45234.0,57314.0,Echolocation,Pipistrellus pipistrellus,0.552,0.585,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
263.9615,263.967,46093.0,55043.0,Echolocation,Pipistrellus pipistrellus,0.55,0.574,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
264.0485,264.0519,47812.0,61189.0,Echolocation,Myotis alcathoe,0.22,0.557,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
264.2115,264.2152,46953.0,60369.0,Echolocation,Pipistrellus pipistrellus,0.389,0.515,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
264.2845,264.2883,46093.0,60311.0,Echolocation,Pipistrellus pipistrellus,0.225,0.511,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
264.5905,264.5945,46953.0,61993.0,Echolocation,Myotis alcathoe,0.226,0.529,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
264.6605,264.6649,46953.0,61045.0,Echolocation,Pipistrellus pipistrellus,0.294,0.501,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
264.9845,264.9884,46953.0,64835.0,Echolocation,Myotis alcathoe,0.2,0.502,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
265.1605,265.1643,43515.0,68307.0,Echolocation,Myotis mystacinus,0.354,0.523,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
265.6495,265.65319999999997,47812.0,67420.0,Echolocation,Myotis alcathoe,0.197,0.513,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
265.7105,265.7145,47812.0,64420.0,Echolocation,Myotis alcathoe,0.236,0.542,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
265.7665,265.7706,48671.0,63890.0,Echolocation,Myotis alcathoe,0.222,0.504,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
266.0735,266.077,51250.0,68370.0,Echolocation,Myotis alcathoe,0.471,0.565,-1,/mnt/ubna_data_01/recover-20220822/UBNA_001/20220822_083000.WAV,recover-20220822,UBNA_001,Telephone Field
